Site,Year,Date,X,Y,x,y,status,height.cm,tag,notes
BT,2020,6/17/2020,4,6,0.25,0.3,H,3,,
BT,2020,6/17/2020,4,6,0.25,0.7,H,5,,
BT,2020,6/17/2020,4,6,0.3,0.65,H,42,457,"New tag, same plant as #146"
BT,2020,6/17/2020,4,6,0.3,0.65,H,4,,
BT,2020,6/17/2020,4,6,0.3,0.65,H,4,,
BT,2020,6/17/2020,4,6,0.3,0.7,H,5,,
BT,2020,6/17/2020,4,6,0.3,0.7,H,5,,
BT,2020,6/17/2020,4,6,0.3,0.9,H,4,,
BT,2020,6/17/2020,4,6,0.35,0.4,H,4,,
BT,2020,6/17/2020,4,6,0.35,0.5,H,39,144,
BT,2020,6/17/2020,4,6,0.4,0.7,H,5,,
BT,2020,6/17/2020,4,6,0.45,0.8,H,3,,
BT,2020,6/17/2020,4,6,0.5,0.6,H,3,,
BT,2020,6/17/2020,4,6,0.55,0.45,H,3,,
BT,2020,6/17/2020,4,6,0.55,0.45,H,3,,
BT,2020,6/17/2020,4,6,0.55,0.5,H,3,,
BT,2020,6/17/2020,4,6,0.55,0.8,H,40,156,
BT,2020,6/17/2020,4,6,0.6,0.3,H,3,,
BT,2020,6/17/2020,4,6,0.6,0.3,H,5,,
BT,2020,6/17/2020,4,6,0.6,0.35,H,3,,
BT,2020,6/17/2020,4,6,0.6,0.85,D,43,132,
BT,2020,6/17/2020,4,6,0.65,0.45,H,3,,
BT,2020,6/17/2020,4,6,0.65,0.9,H,44,177,
BT,2020,6/17/2020,4,6,0.75,0.35,H,37,131,
BT,2020,6/17/2020,4,6,0.75,0.9,H,2,,
BT,2020,6/17/2020,4,6,0.75,0.9,H,3,,
BT,2020,6/17/2020,4,6,0.8,0.35,H,2,,
BT,2020,6/17/2020,4,6,0.8,0.35,H,2,,
BT,2020,6/17/2020,4,6,0.8,0.85,H,2,,
BT,2020,6/17/2020,4,6,0.85,0.35,H,5,,
BT,2020,6/17/2020,4,6,1,0.1,H,3,,
BT,2020,6/17/2020,4,6,1,0.15,H,1,,
BT,2020,6/17/2020,4,6,1,0.2,H,2,,
BT,2020,6/17/2020,4,6,1,0.2,H,3,,
BT,2020,6/17/2020,4,7,0.35,0.05,H,3,,
BT,2020,6/17/2020,4,7,0.35,0.1,H,3,,
BT,2020,6/17/2020,4,7,0.35,0.6,H,2,,
BT,2020,6/17/2020,4,7,0.4,0.1,H,3,,
BT,2020,6/17/2020,4,7,0.4,0.25,H,3,,
BT,2020,6/17/2020,4,7,0.45,0.3,H,4,,
BT,2020,6/17/2020,4,7,0.5,0.5,H,37,165,
BT,2020,6/17/2020,4,7,0.55,0.25,H,3,,
BT,2020,6/17/2020,4,7,0.6,0.2,H,36,163,
BT,2020,6/17/2020,4,7,0.6,0.3,H,3,,
BT,2020,6/17/2020,4,7,0.8,0.05,H,2,,
BT,2020,6/17/2020,4,7,0.8,0.05,H,2,,
BT,2020,6/17/2020,4,7,0.8,0.1,H,2,,
BT,2020,6/17/2020,4,7,0.8,0.2,H,2,,
BT,2020,6/17/2020,4,7,0.8,0.2,H,2,,
BT,2020,6/17/2020,4,7,0.85,0,H,2,,
BT,2020,6/17/2020,4,7,0.85,0.1,H,2,,
BT,2020,6/17/2020,4,7,0.85,0.15,H,7,,
BT,2020,6/17/2020,4,7,0.9,0.2,H,3,,
BT,2020,6/17/2020,4,7,0.9,0.6,H,42,155,
BT,2020,6/17/2020,4,7,0.95,0.15,H,1,,
BT,2020,6/17/2020,4,7,1,0.1,H,2,,
BT,2020,6/17/2020,4,7,1,0.2,H,14,,
BT,2020,6/17/2020,4,7,1,0.3,H,4,,
BT,2020,6/17/2020,4,7,1,0.3,H,3,,
BT,2020,6/17/2020,4,8,0,0.82,H,2,,
BT,2020,6/17/2020,4,8,0.25,0.2,H,30,161,
BT,2020,6/17/2020,4,9,0.02,0.45,H,2,,
BT,2020,6/17/2020,4,9,0.05,0.6,H,4,,
BT,2020,6/17/2020,4,9,0.05,0.65,H,3,,
BT,2020,6/17/2020,4,9,0.1,0.45,H,11,,
BT,2020,6/17/2020,4,9,0.2,0.45,H,3,,
BT,2020,6/17/2020,4,9,0.3,0.45,H,2,,
BT,2020,6/17/2020,4,9,0.3,0.5,H,32,,
BT,2020,6/17/2020,4,10,0.5,0.18,H,3,,
BT,2020,6/17/2020,4,10,0.67,0.15,H,24,,
BT,2020,6/17/2020,4,10,0.8,0.25,H,10,,
BT,2020,6/17/2020,4,10,0.9,0.1,H,3,,
BT,2020,6/17/2020,4,11,0.25,0.25,H,16,,
BT,2020,6/17/2020,4,11,0.97,0.51,H,27,,
BT,2020,6/17/2020,4,11,0.99,0.77,H,5,,
BT,2020,6/17/2020,4,12,0.2,0.06,H,19,,
BT,2020,6/17/2020,4,12,0.2,0.14,H,37,,
BT,2020,6/17/2020,4,12,0.63,0.1,H,3,,
BT,2020,6/17/2020,4,12,0.72,0.2,H,27,332,
BT,2020,6/17/2020,4,13,0.02,0.66,H,1,,
BT,2020,6/17/2020,4,13,0.62,0.94,H,4,,
BT,2020,6/17/2020,4,13,0.68,0.34,H,26,,
BT,2020,6/17/2020,4,14,0.19,0.19,H,26,,
BT,2020,6/17/2020,4,15,0.65,0.25,H,19,,
BT,2020,6/17/2020,4,15,0.93,0.7,H,32,,
BT,2020,6/17/2020,4,16,1,0.9,H,19,,
BT,2020,6/17/2020,4,17,0.75,0.1,H,16,,
BT,2020,6/17/2020,4,17,0.9,0.2,H,19,,
BT,2020,6/17/2020,4,17,0.9,1,H,38,,
BT,2020,6/17/2020,4,17,1,0.65,H,24,,
BT,2020,6/17/2020,4,19,0.3,1,H,30,,
BT,2020,6/17/2020,5,0,0,0.2,H,4,,
BT,2020,6/17/2020,5,0,0,0.2,H,3,,
BT,2020,6/17/2020,5,0,0.05,0.05,H,1,,
BT,2020,6/17/2020,5,0,0.05,0.1,H,2,,
BT,2020,6/17/2020,5,0,0.05,0.15,H,4,,
BT,2020,6/17/2020,5,0,0.05,0.15,H,3,,
BT,2020,6/17/2020,5,0,0.05,0.2,H,3,,
BT,2020,6/17/2020,5,0,0.1,0.1,H,2,,
BT,2020,6/17/2020,5,0,0.35,0.65,H,2,,
BT,2020,6/17/2020,5,0,0.6,0.25,H,4,,
BT,2020,6/17/2020,5,0,0.7,0.65,H,26,460,
BT,2020,6/17/2020,5,2,0.2,0.1,H,2,196,
BT,2020,6/17/2020,5,2,0.55,0.85,H,28,194,
BT,2020,6/17/2020,5,2,0.8,0.05,H,30,,
BT,2020,6/17/2020,5,3,0.25,0.02,H,18,,
BT,2020,6/17/2020,5,3,0.25,0.8,H,25,,
BT,2020,6/17/2020,5,3,0.25,0.8,H,23,,
BT,2020,6/17/2020,5,3,0.3,0.65,H,3,,
BT,2020,6/17/2020,5,3,0.37,0.02,H,20,,
BT,2020,6/17/2020,5,3,0.45,0.85,H,35,326,
BT,2020,6/17/2020,5,3,0.5,0.45,H,2,,
BT,2020,6/17/2020,5,3,0.65,0.02,H,30,,
BT,2020,6/17/2020,5,3,0.7,0.85,H,30,328,
BT,2020,6/17/2020,5,4,0.1,0.85,H,3,,
BT,2020,6/17/2020,5,4,0.14,0.07,H,3,,
BT,2020,6/17/2020,5,4,0.14,0.12,H,3,,
BT,2020,6/17/2020,5,4,0.21,0.06,H,2,,
BT,2020,6/17/2020,5,4,0.24,0.06,H,2,,
BT,2020,6/17/2020,5,4,0.24,0.31,H,19,,
BT,2020,6/17/2020,5,4,0.24,0.47,H,38,,
BT,2020,6/17/2020,5,4,0.25,0.23,H,11,,
BT,2020,6/17/2020,5,4,0.28,0.14,H,1,,
BT,2020,6/17/2020,5,4,0.29,0.26,H,26,,
BT,2020,6/17/2020,5,4,0.34,0.1,H,3,,
BT,2020,6/17/2020,5,4,0.4,0.2,H,24,206,
BT,2020,6/17/2020,5,4,0.41,0.56,H,3,,
BT,2020,6/17/2020,5,4,0.42,0.45,H,17,,
BT,2020,6/17/2020,5,4,0.5,0.62,H,0.5,,
BT,2020,6/17/2020,5,4,0.8,0.88,H,13,,
BT,2020,6/17/2020,5,5,0.02,0.97,H,2,,
BT,2020,6/17/2020,5,5,0.03,0.93,H,33,,
BT,2020,6/17/2020,5,5,0.08,0.72,H,30,,
BT,2020,6/17/2020,5,5,0.14,0.17,H,2,,
BT,2020,6/17/2020,5,5,0.14,0.79,H,36,,
BT,2020,6/17/2020,5,5,0.16,0.51,H,20,,
BT,2020,6/17/2020,5,5,0.18,0.88,H,17,,
BT,2020,6/17/2020,5,5,0.2,0.41,H,2,,
BT,2020,6/17/2020,5,5,0.25,0.41,H,2,,
BT,2020,6/17/2020,5,5,0.25,0.69,H,24,,
BT,2020,6/17/2020,5,5,0.32,0.17,H,3,,
BT,2020,6/17/2020,5,5,0.35,0.77,H,2,,
BT,2020,6/17/2020,5,5,0.41,0.3,H,3,,
BT,2020,6/17/2020,5,5,0.55,0.65,H,4,,
BT,2020,6/17/2020,5,5,0.97,0.56,H,30,,
BT,2020,6/17/2020,5,5,1,0.28,H,29,,
BT,2020,6/17/2020,5,6,0.1,0.9,H,28,135,
BT,2020,6/17/2020,5,6,0.75,0.6,H,2,,
BT,2020,6/17/2020,5,6,0.75,0.6,H,3,,
BT,2020,6/17/2020,5,7,0,0.2,H,4,,
BT,2020,6/17/2020,5,7,0.1,0.95,H,3,,
BT,2020,6/17/2020,5,7,0.15,0.1,H,8,,
BT,2020,6/17/2020,5,7,0.15,0.55,H,5,,
BT,2020,6/17/2020,5,7,0.15,0.85,H,2,,
BT,2020,6/17/2020,5,7,0.15,0.9,H,2,,
BT,2020,6/17/2020,5,7,0.2,0.8,H,1,,
BT,2020,6/17/2020,5,7,0.2,0.95,H,4,,
BT,2020,6/17/2020,5,7,0.25,0.1,H,3,,
BT,2020,6/17/2020,5,7,0.25,0.15,H,2,,
BT,2020,6/17/2020,5,7,0.25,0.85,H,2,,
BT,2020,6/17/2020,5,7,0.25,0.85,H,3,,
BT,2020,6/17/2020,5,7,0.25,0.95,H,3,,
BT,2020,6/17/2020,5,7,0.3,0.95,H,4,,
BT,2020,6/17/2020,5,7,0.35,0.7,H,2,,
BT,2020,6/17/2020,5,7,0.6,0.15,H,22,,
BT,2020,6/17/2020,5,7,0.75,0.2,H,2,,
BT,2020,6/17/2020,5,7,0.85,0.95,H,25,,
BT,2020,6/17/2020,5,7,0.9,1,H,29,,
BT,2020,6/17/2020,5,8,0.1,0.85,H,2,,
BT,2020,6/17/2020,5,8,0.15,0.1,H,3,,
BT,2020,6/17/2020,5,8,0.15,0.1,H,4,,
BT,2020,6/17/2020,5,8,0.15,0.1,H,2,,
BT,2020,6/17/2020,5,8,0.15,0.9,H,38,,
BT,2020,6/17/2020,5,8,0.2,0.85,H,2,,
BT,2020,6/17/2020,5,8,0.45,0.15,H,26,,
BT,2020,6/17/2020,5,8,0.55,0.75,H,41,,
BT,2020,6/17/2020,5,8,0.75,0.15,H,4,,
BT,2020,6/17/2020,5,8,0.75,0.65,H,23,,
BT,2020,6/17/2020,5,8,0.85,0.6,H,28,,
BT,2020,6/17/2020,5,9,0.45,0.6,H,25,,
BT,2020,6/17/2020,5,10,0.25,0.8,H,23,,
BT,2020,6/17/2020,5,10,0.3,0.45,H,5,,
BT,2020,6/17/2020,5,10,0.4,0.05,H,3,,
BT,2020,6/17/2020,5,10,0.6,0.5,H,2,,
BT,2020,6/17/2020,5,11,0.24,0.99,H,31,,
BT,2020,6/17/2020,5,11,0.31,0.59,H,32,,
BT,2020,6/17/2020,5,11,0.6,0.32,H,3,,
BT,2020,6/17/2020,5,11,0.84,0.98,H,3,,
BT,2020,6/17/2020,5,11,0.86,0.93,H,2,,
BT,2020,6/17/2020,5,11,0.87,0.91,H,3,,
BT,2020,6/17/2020,5,11,0.91,0.82,H,3,,
BT,2020,6/17/2020,5,11,0.99,0.36,H,35,,
BT,2020,6/17/2020,5,12,0.25,0.03,H,32,,
BT,2020,6/17/2020,5,12,0.43,0.1,H,6,,
BT,2020,6/17/2020,5,12,0.5,0.1,H,3,,
BT,2020,6/17/2020,5,12,0.5,0.84,H,3,,
BT,2020,6/17/2020,5,12,0.5,0.96,H,20,,
BT,2020,6/17/2020,5,12,0.6,0.07,H,2,,
BT,2020,6/17/2020,5,12,0.83,0.07,H,2,,
BT,2020,6/17/2020,5,12,0.84,0.12,H,2,,
BT,2020,6/17/2020,5,12,0.85,0.05,H,2,,
BT,2020,6/17/2020,5,12,0.86,0.05,H,2,,
BT,2020,6/17/2020,5,12,0.86,0.1,H,1,,
BT,2020,6/17/2020,5,12,0.89,0.8,H,32,,
BT,2020,6/17/2020,5,12,0.91,0.02,H,2,,
BT,2020,6/17/2020,5,12,0.91,0.09,H,3,,
BT,2020,6/17/2020,5,12,0.93,0.08,H,2,,
BT,2020,6/17/2020,5,12,0.93,0.09,H,2,,
BT,2020,6/17/2020,5,12,0.95,0.1,H,3,,
BT,2020,6/17/2020,5,12,0.97,0.08,H,1,,
BT,2020,6/17/2020,5,13,0.11,0.3,H,13,,
BT,2020,6/17/2020,5,13,0.33,0.48,H,22,,
BT,2020,6/17/2020,5,13,0.36,0.14,H,3,,
BT,2020,6/17/2020,5,13,0.42,0.13,H,3,,
BT,2020,6/17/2020,5,13,0.46,0.14,H,2,,
BT,2020,6/17/2020,5,13,0.57,0.78,H,37,,
BT,2020,6/17/2020,5,13,0.6,0.38,H,1,,
BT,2020,6/17/2020,5,13,0.66,0.5,H,1,,
BT,2020,6/17/2020,5,13,0.79,0.11,H,1,,
BT,2020,6/17/2020,5,13,0.83,0.06,H,3,,
BT,2020,6/17/2020,5,13,0.84,0.51,H,28,,
BT,2020,6/17/2020,5,13,0.89,0.05,H,2,,
BT,2020,6/17/2020,5,13,0.89,0.09,H,2,,
BT,2020,6/17/2020,5,13,0.93,0.1,H,2,,
BT,2020,6/17/2020,5,13,0.96,0.02,H,3,,
BT,2020,6/17/2020,5,13,0.96,0.06,H,1,,
BT,2020,6/17/2020,5,13,0.99,0.04,H,4,,
BT,2020,6/17/2020,5,13,1,0.07,H,5,,
BT,2020,6/17/2020,5,15,0.42,0.21,H,41,,
BT,2020,6/17/2020,5,15,0.99,0.66,H,17,,
BT,2020,6/17/2020,5,16,0.05,0.45,H,39,,
BT,2020,6/17/2020,5,16,0.1,0.25,H,1,,
BT,2020,6/17/2020,5,16,0.1,1,H,29,,
BT,2020,6/17/2020,5,16,0.17,0.87,H,3,,
BT,2020,6/17/2020,5,16,0.3,0.2,H,17,,
BT,2020,6/17/2020,5,16,0.45,0.05,H,26,,
BT,2020,6/17/2020,5,16,0.85,0.03,H,2,,
BT,2020,6/17/2020,5,16,0.95,0.05,H,1,,
BT,2020,6/17/2020,5,16,0.96,0.06,H,1,,
BT,2020,6/17/2020,5,17,0.15,0.1,H,30,,
BT,2020,6/17/2020,5,17,0.2,0.25,H,37,,
BT,2020,6/17/2020,5,17,0.2,1,H,38,,
BT,2020,6/17/2020,5,17,0.35,0.25,H,9,,
BT,2020,6/17/2020,5,17,0.5,0.28,H,1,,
BT,2020,6/17/2020,5,17,0.5,0.9,H,31,,
BT,2020,6/17/2020,5,17,0.6,0.2,H,28,,
BT,2020,6/17/2020,5,17,0.75,0.75,H,43,,
BT,2020,6/17/2020,5,17,0.93,0.65,H,1,,
BT,2020,6/17/2020,5,17,0.93,0.75,H,1,,
BT,2020,6/17/2020,5,17,1,0.75,H,1,,
BT,2020,6/17/2020,5,18,0.04,0.36,H,1,,
BT,2020,6/17/2020,5,18,0.06,0.26,H,1,,
BT,2020,6/17/2020,5,18,0.08,0.37,H,0.5,,
BT,2020,6/17/2020,5,18,0.12,0.38,H,2,,
BT,2020,6/17/2020,5,18,0.2,0.52,H,2,,
BT,2020,6/17/2020,5,18,0.23,0.3,H,2,,
BT,2020,6/17/2020,5,19,0.15,0.25,H,33,,
BT,2020,6/17/2020,5,19,0.85,0.29,H,26,,
BT,2020,6/17/2020,6,2,0.75,0.4,H,13,,
BT,2020,6/17/2020,6,3,0.05,0.4,H,13,,
BT,2020,6/17/2020,6,5,0.57,0.35,H,35,,
BT,2020,6/17/2020,6,7,0.5,0.85,H,2,,
BT,2020,6/17/2020,6,7,0.65,0.7,H,27,,
BT,2020,6/17/2020,6,7,0.75,0.1,H,25,185,
BT,2020,6/17/2020,6,7,0.8,0.5,H,31,,
BT,2020,6/17/2020,6,8,0.2,0.85,H,3,,
BT,2020,6/17/2020,6,8,0.4,0.5,H,28,,
BT,2020,6/17/2020,6,8,0.65,0.05,H,34,,
BT,2020,6/17/2020,6,9,0.1,0.45,H,9,,
BT,2020,6/17/2020,6,9,0.3,0.25,H,13,,
BT,2020,6/17/2020,6,9,0.4,0.8,H,22,,
BT,2020,6/17/2020,6,9,0.6,0.4,H,3,,
BT,2020,6/17/2020,6,9,0.6,0.45,H,27,,
BT,2020,6/17/2020,6,9,0.7,0.35,H,29,,
BT,2020,6/17/2020,6,10,0.1,0.2,H,2,,
BT,2020,6/17/2020,6,11,0.39,0.9,H,30,,
BT,2020,6/17/2020,6,11,0.86,0.65,H,3,,
BT,2020,6/17/2020,6,11,0.95,0.28,H,29,,
BT,2020,6/17/2020,6,12,0.41,0.08,H,2,,
BT,2020,6/17/2020,6,12,0.49,0.15,H,21,,
BT,2020,6/17/2020,6,13,0.15,0.02,H,3,,
BT,2020,6/17/2020,6,13,0.75,1,H,2,,
BT,2020,6/17/2020,6,13,0.86,0.75,H,36,,
BT,2020,6/17/2020,6,13,0.88,0.93,H,2,,
BT,2020,6/17/2020,6,13,0.88,0.94,H,2,,
BT,2020,6/17/2020,6,15,0.53,0.52,H,10,,
BT,2020,6/17/2020,6,16,0.07,0.25,H,11,,
BT,2020,6/17/2020,6,16,0.25,0.35,H,15,,
BT,2020,6/17/2020,6,17,0.6,0.65,H,39.5,,
BT,2020,6/17/2020,6,18,0.53,0.1,H,2,,
BT,2020,6/17/2020,6,18,0.6,0.04,H,3,,
BT,2020,6/17/2020,6,19,0.3,0.88,H,24,,
BT,2020,6/17/2020,7,1,0.15,0.35,H,18,,
BT,2020,6/17/2020,7,2,0.1,0.2,H,13,,
BT,2020,6/17/2020,7,2,0.3,0.7,H,10,,
BT,2020,6/17/2020,7,3,0.5,0.8,H,27,,
BT,2020,6/17/2020,7,5,0.02,1,H,14,,
BT,2020,6/17/2020,7,5,0.16,0.68,H,17,,
BT,2020,6/17/2020,7,5,0.24,0.99,H,24,,
BT,2020,6/17/2020,7,5,0.37,0.69,H,26,,
BT,2020,6/17/2020,7,5,0.44,0.64,H,20,,
BT,2020,6/17/2020,7,6,0.15,0.7,H,3,,
BT,2020,6/17/2020,7,6,0.2,0.25,H,18,,
BT,2020,6/17/2020,7,7,0.75,0.65,H,23,,
BT,2020,6/17/2020,7,7,0.9,0.75,H,24,,
BT,2020,6/17/2020,7,8,0.2,0.1,H,19,,
BT,2020,6/17/2020,7,8,0.5,0.3,H,33,192,
BT,2020,6/17/2020,7,8,0.65,0.5,H,2,,
BT,2020,6/17/2020,7,8,0.65,0.95,H,30,,
BT,2020,6/17/2020,7,9,0.25,0.3,H,30,,
BT,2020,6/17/2020,7,9,0.4,0.45,H,14,,
BT,2020,6/17/2020,7,9,0.6,0.3,H,22,,
BT,2020,6/17/2020,7,9,0.65,0.2,H,42,215,
BT,2020,6/17/2020,7,9,0.75,0.15,H,7,329,
BT,2020,6/17/2020,7,10,0.3,0.05,H,4,,
BT,2020,6/17/2020,7,10,0.5,0.7,H,20,,
BT,2020,6/17/2020,7,10,0.55,0.3,H,15,,
BT,2020,6/17/2020,7,10,0.6,0.95,H,20,,
BT,2020,6/17/2020,7,10,0.8,0.9,H,21,,
BT,2020,6/17/2020,7,10,1,0.3,H,5,,
BT,2020,6/17/2020,7,10,1,0.95,H,30,,
BT,2020,6/17/2020,7,11,0.85,0.82,H,40,,
BT,2020,6/17/2020,7,12,0.03,0.53,H,4,,
BT,2020,6/17/2020,7,12,0.45,0.64,H,22,,
BT,2020,6/17/2020,7,12,0.63,0.5,H,4,,
BT,2020,6/17/2020,7,12,0.67,0.77,H,2,,
BT,2020,6/17/2020,7,13,0.27,0.98,H,31,,
BT,2020,6/17/2020,7,13,0.36,0.88,H,20,,
BT,2020,6/17/2020,7,13,0.46,0.92,H,26,,
BT,2020,6/17/2020,7,13,0.6,0.82,H,39,,
BT,2020,6/17/2020,7,13,0.63,0.14,H,8,,
BT,2020,6/17/2020,7,13,0.77,0.3,H,41,,
BT,2020,6/17/2020,7,13,0.8,0.22,H,4,,
BT,2020,6/17/2020,7,15,0.5,0.22,H,17,,
BT,2020,6/17/2020,7,15,0.81,0.19,H,24,,
BT,2020,6/17/2020,7,15,0.9,0.51,H,14,,
BT,2020,6/17/2020,7,16,0.35,0.67,H,30,,
BT,2020,6/17/2020,7,17,0.5,0.75,H,18,,
BT,2020,6/17/2020,7,17,0.57,0.24,H,2,,
BT,2020,6/17/2020,7,17,0.6,0.3,H,2,,
BT,2020,6/17/2020,7,17,0.85,0.54,H,1,,
BT,2020,6/17/2020,7,17,0.85,0.58,H,43,,
BT,2020,6/17/2020,7,19,0,0.28,H,24,,
BT,2020,6/17/2020,7,19,0.25,0.97,H,2,,
BT,2020,6/17/2020,7,19,0.3,0.88,H,36,,
BT,2020,6/17/2020,7,19,0.7,0.85,H,40,,
BT,2020,6/17/2020,7,19,0.75,0.33,H,1,,
BT,2020,6/17/2020,7,19,0.83,0.97,H,3,,
BT,2020,6/17/2020,7,19,0.98,0.85,H,3,,
BT,2020,6/17/2020,7,19,1,0.79,H,1,,
BT,2020,6/17/2020,7,19,1,0.81,H,1,,
BT,2020,6/17/2020,8,0,0.55,0.4,H,10,,
BT,2020,6/17/2020,8,2,0.3,0.75,H,2,,
BT,2020,6/17/2020,8,2,0.5,0.5,H,23,,
BT,2020,6/17/2020,8,3,0.3,0.65,H,32,272,
BT,2020,6/17/2020,8,4,0.07,0.81,H,37,,
BT,2020,6/17/2020,8,4,0.18,0.76,H,1,,
BT,2020,6/17/2020,8,8,0.9,0.5,H,2,,
BT,2020,6/17/2020,8,9,0.15,0.15,H,27,,
BT,2020,6/17/2020,8,9,0.25,0.3,D,40,,
BT,2020,6/17/2020,8,9,0.25,0.35,H,25,,
BT,2020,6/17/2020,8,9,0.5,0.65,H,43,,
BT,2020,6/17/2020,8,9,0.75,0.25,H,36,,
BT,2020,6/17/2020,8,9,1,0.25,H,14,,
BT,2020,6/17/2020,8,9,1,0.28,H,51,,
BT,2020,6/17/2020,8,10,0.25,0.4,H,2,,
BT,2020,6/17/2020,8,10,0.3,0.65,H,33,,
BT,2020,6/17/2020,8,10,0.5,0.2,H,2,,
BT,2020,6/17/2020,8,10,0.5,0.4,H,20,,
BT,2020,6/17/2020,8,10,0.5,0.6,H,14,,
BT,2020,6/17/2020,8,10,0.5,0.75,H,4,,
BT,2020,6/17/2020,8,10,0.5,0.95,H,30,,
BT,2020,6/17/2020,8,10,0.6,0.53,H,35,,
BT,2020,6/17/2020,8,10,0.75,0.3,H,4,333,
BT,2020,6/17/2020,8,10,0.95,0.4,H,5,243,
BT,2020,6/17/2020,8,10,1,0.55,H,4,,
BT,2020,6/17/2020,8,11,0.15,0.24,H,28,,
BT,2020,6/17/2020,8,11,0.18,0.57,H,2,450,
BT,2020,6/17/2020,8,11,0.99,0.65,H,33,,
BT,2020,6/17/2020,8,12,0.15,0.33,H,1,,
BT,2020,6/17/2020,8,12,0.16,0.36,H,5,,
BT,2020,6/17/2020,8,12,0.17,0.4,H,4,,
BT,2020,6/17/2020,8,12,0.27,0.46,H,6,,
BT,2020,6/17/2020,8,12,0.29,0.73,H,25,,
BT,2020,6/17/2020,8,12,0.55,0.85,H,18,,
BT,2020,6/17/2020,8,12,0.61,0.69,H,3,,
BT,2020,6/17/2020,8,12,0.85,0.1,H,38,,
BT,2020,6/17/2020,8,13,0.07,0.15,H,2,,
BT,2020,6/17/2020,8,13,0.13,0.12,H,1,,
BT,2020,6/17/2020,8,13,0.13,0.15,H,2,,
BT,2020,6/17/2020,8,13,0.15,0.14,H,10,,
BT,2020,6/17/2020,8,13,0.15,0.5,H,32,,
BT,2020,6/17/2020,8,13,0.17,0.07,H,3,,
BT,2020,6/17/2020,8,13,0.25,0.29,H,2,,
BT,2020,6/17/2020,8,13,0.38,0.9,H,32,,
BT,2020,6/17/2020,8,13,0.55,0.55,H,1,,
BT,2020,6/17/2020,8,13,0.72,0.33,H,21,,
BT,2020,6/17/2020,8,13,0.83,0.02,H,5,,
BT,2020,6/17/2020,8,13,0.95,0.33,H,16,,
BT,2020,6/17/2020,8,14,0.15,0.07,H,23,,
BT,2020,6/17/2020,8,14,0.53,0.87,H,31,,
BT,2020,6/17/2020,8,14,0.84,0.24,H,31,,
BT,2020,6/17/2020,8,15,0.6,0.84,H,29,,
BT,2020,6/17/2020,8,15,0.65,0.65,H,48,,
BT,2020,6/17/2020,8,15,0.77,0.34,H,21,,
BT,2020,6/17/2020,8,16,0.4,0.9,H,29,,
BT,2020,6/17/2020,8,17,0.05,0.5,H,1,,
BT,2020,6/17/2020,8,17,0.6,0.8,H,30,,
BT,2020,6/17/2020,8,19,0.02,0.83,H,2,,
BT,2020,6/17/2020,8,19,0.05,0.83,H,1,,
BT,2020,6/17/2020,8,19,0.18,0.93,H,1,,
BT,2020,6/17/2020,8,19,0.18,0.97,H,1,,
BT,2020,6/17/2020,8,19,0.19,0.95,H,1,,
BT,2020,6/17/2020,8,19,0.19,0.97,H,1,,
BT,2020,6/17/2020,8,19,0.2,0.96,H,1,,
BT,2020,6/17/2020,8,19,0.21,0.93,H,1,,
BT,2020,6/17/2020,8,19,0.21,0.94,H,1,,
BT,2020,6/17/2020,8,19,0.21,0.96,H,2,,
BT,2020,6/17/2020,8,19,0.22,0.96,H,1,,
BT,2020,6/17/2020,8,19,0.5,0.8,H,1,,
BT,2020,6/17/2020,8,19,0.8,0.99,H,1,,
BT,2020,6/17/2020,8,19,0.82,1,H,2,,
BT,2020,6/17/2020,8,19,0.87,0.95,H,3,,
BT,2020,6/17/2020,8,19,0.93,0.9,H,3,,
BT,2020,6/17/2020,9,7,0.1,0.7,H,30,,
BT,2020,6/17/2020,9,7,0.25,0.3,H,3,,
BT,2020,6/17/2020,9,7,0.25,0.35,H,1,,
BT,2020,6/17/2020,9,7,0.35,0.4,H,3,,
BT,2020,6/17/2020,9,7,0.4,0.4,H,4,,
BT,2020,6/17/2020,9,8,0.1,0.9,H,3,,
BT,2020,6/17/2020,9,9,0.05,0.05,H,37,,
BT,2020,6/17/2020,9,9,0.05,1,H,33,,
BT,2020,6/17/2020,9,9,0.1,0.6,H,14,,
BT,2020,6/17/2020,9,9,0.5,0.65,H,27,,
BT,2020,6/17/2020,9,9,0.57,0.55,H,38,,
BT,2020,6/17/2020,9,9,0.6,0.7,H,29,,
BT,2020,6/17/2020,9,10,0.05,0.6,H,33,,
BT,2020,6/17/2020,9,10,0.1,0.8,H,2,,
BT,2020,6/17/2020,9,10,0.15,0.8,H,23,,
BT,2020,6/17/2020,9,10,0.4,0.2,H,20,,
BT,2020,6/17/2020,9,10,0.4,0.5,H,2,,
BT,2020,6/17/2020,9,10,0.4,0.6,H,30,,
BT,2020,6/17/2020,9,10,0.5,0.75,H,18,,
BT,2020,6/17/2020,9,10,0.8,0.9,H,25,,
BT,2020,6/17/2020,9,10,1,0.05,H,30,,
BT,2020,6/17/2020,9,11,0.07,0.05,H,32,,
BT,2020,6/17/2020,9,11,0.28,0.06,H,0.02,,
BT,2020,6/17/2020,9,11,0.29,0.5,H,0.03,,
BT,2020,6/17/2020,9,11,0.95,0.9,H,0.25,,
BT,2020,6/17/2020,9,12,0.19,0.76,H,1,,
BT,2020,6/17/2020,9,12,0.3,0.7,H,34,,
