who.entered,date,picture,site,tag,color,leaf.iteration,pustule.number,max.diam (mm),min.diam (mm),N.pustules,N.pustule.count.confidence,pustule.ID.confidence,notes
BG,6/23/20,C2-0030,BT,179,pink,1,7,0.528,0.363,10,No,Yes,
BG,6/24/20,C2-0036,BT,179,pink,1,1,0.388,0.374,15,Yes,Yes,
BG,6/24/20,C2-0036,BT,179,pink,1,2,0.425,0.377,15,Yes,Yes,
BG,6/24/20,C2-0036,BT,179,pink,1,3,0.266,0.21,15,Yes,Yes,
BG,6/24/20,C2-0036,BT,179,pink,1,4,0.597,0.511,15,Yes,Yes,
BG,6/24/20,C2-0036,BT,179,pink,1,5,0.696,0.527,15,Yes,Yes,
BG,6/24/20,C2-0036,BT,179,pink,1,6,0.239,0.193,15,Yes,Yes,
BG,6/24/20,C2-0036,BT,179,pink,1,7,0.559,0.399,15,Yes,Yes,
BG,6/24/20,C2-0036,BT,179,pink,1,8,0.397,0.309,15,Yes,Yes,
BG,6/24/20,C2-0036,BT,179,pink,1,9,0.249,0.228,15,Yes,Yes,
BG,6/26/20,C2-0060,BT,179,pink,1,1,0.423,0.303,15,Yes,Yes,
BG,6/26/20,C2-0060,BT,179,pink,1,2,0.396,0.313,15,Yes,Yes,
BG,6/26/20,C2-0060,BT,179,pink,1,3,0.318,0.24,15,Yes,Yes,
BG,6/26/20,C2-0060,BT,179,pink,1,4,0.661,0.548,15,Yes,Yes,
BG,6/26/20,C2-0060,BT,179,pink,1,5,0.858,0.523,15,Yes,Yes,
BG,6/26/20,C2-0060,BT,179,pink,1,6,0.37,0.273,15,Yes,Yes,
BG,6/26/20,C2-0060,BT,179,pink,1,7,0.607,0.397,15,Yes,Yes,
BG,6/26/20,C2-0060,BT,179,pink,1,8,0.453,0.3,15,Yes,Yes,
BG,6/26/20,C2-0060,BT,179,pink,1,9,0.331,0.247,15,Yes,Yes,
JJ,7/6/20,C1-0948,BT,124,pink,2,4,0.243,0.169,48,No,Yes,
JJ,7/6/20,C1-0948,BT,124,pink,2,5,,,48,No,Yes,merged with another pustule
JJ,7/6/20,C1-0948,BT,124,pink,2,6,,,48,No,Yes,merged w/ 7
JJ,7/6/20,C1-0948,BT,124,pink,2,7,,,48,No,Yes,merged w/ 6
JJ,7/6/20,C1-0948,BT,124,pink,2,8,0.683,0.468,48,No,Yes,
JJ,7/6/20,C1-0948,BT,124,pink,2,9,0.418,0.383,48,No,Yes,
JJ,7/6/20,C1-0948,BT,124,pink,2,11,0.293,0.27,48,No,Yes,
JJ,7/6/20,C1-0948,BT,124,pink,2,12,0.124,0.113,48,No,Yes,
BG,7/1/20,C1-0751,BT,179,pink,1,1,0.427,0.319,15,Yes,Yes,
BG,7/1/20,C1-0751,BT,179,pink,1,2,0.438,0.273,15,Yes,Yes,
BG,7/1/20,C1-0751,BT,179,pink,1,3,0.273,0.224,15,Yes,Yes,
BG,7/1/20,C1-0751,BT,179,pink,1,4,0.648,0.482,15,Yes,Yes,
BG,7/1/20,C1-0751,BT,179,pink,1,5,0.676,0.519,15,Yes,Yes,
BG,7/1/20,C1-0751,BT,179,pink,1,6,0.256,0.206,15,Yes,Yes,
BG,7/1/20,C1-0751,BT,179,pink,1,7,0.605,0.394,15,Yes,Yes,
BG,7/1/20,C1-0751,BT,179,pink,1,8,,,15,Yes,Yes,Pustule not flat
BG,7/1/20,C1-0751,BT,179,pink,1,9,0.306,0.214,15,Yes,Yes,
BG,7/3/20,C2-0186,BT,179,pink,1,1,0.403,0.347,15,Yes,Yes,
BG,7/3/20,C2-0186,BT,179,pink,1,2,0.465,0.285,15,Yes,Yes,
BG,7/3/20,C2-0186,BT,179,pink,1,3,0.284,0.244,15,Yes,Yes,
BG,7/3/20,C2-0186,BT,179,pink,1,4,0.648,0.359,15,Yes,Yes,
BG,7/3/20,C2-0186,BT,179,pink,1,5,0.696,0.381,15,Yes,Yes,
BG,7/3/20,C2-0186,BT,179,pink,1,6,0.275,0.241,15,Yes,Yes,
BG,7/3/20,C2-0186,BT,179,pink,1,7,0.551,0.289,15,Yes,Yes,
BG,7/3/20,C2-0186,BT,179,pink,1,8,0.388,0.275,15,Yes,Yes,
BG,7/3/20,C2-0186,BT,179,pink,1,9,,,15,Yes,Yes,Merged with others
JJ,6/23/20,C1-0640,BT,181,pink,1,1,0.304,0.254,14,Yes,Yes,
JJ,6/23/20,C1-0640,BT,181,pink,1,2,0.082,0.057,14,Yes,Yes,
JJ,6/23/20,C1-0640,BT,181,pink,1,3,0.481,0.479,14,Yes,Yes,
JJ,6/23/20,C1-0640,BT,181,pink,1,4,0.105,0.103,14,Yes,Yes,
JJ,6/23/20,C1-0640,BT,181,pink,1,5,0.368,0.31,14,Yes,Yes,
JJ,6/23/20,C1-0640,BT,181,pink,1,6,0.348,0.343,14,Yes,Yes,
JJ,6/23/20,C1-0640,BT,181,pink,1,7,0.34,0.256,14,Yes,Yes,
JJ,6/23/20,C1-0640,BT,181,pink,1,8,0.789,0.607,14,Yes,Yes,
JJ,6/23/20,C1-0640,BT,181,pink,1,9,0.414,0.38,14,Yes,Yes,
JJ,6/23/20,C1-0640,BT,181,pink,1,10,0.595,0.44,14,Yes,Yes,
JJ,6/23/20,C1-0640,BT,181,pink,1,11,0.476,0.41,14,Yes,Yes,
JJ,6/23/20,C1-0640,BT,181,pink,1,12,0.551,0.466,14,Yes,Yes,
JJ,6/23/20,C1-0640,BT,181,pink,1,13,0.466,0.443,14,Yes,Yes,
JJ,6/23/20,C1-0640,BT,181,pink,1,14,0.1,0.097,14,Yes,Yes,
BG,7/6/20,C1-0905,BT,179,pink,1,1,0.431,0.311,17,Yes,Yes,
BG,7/6/20,C1-0905,BT,179,pink,1,2,0.339,0.285,17,Yes,Yes,
BG,7/6/20,C1-0905,BT,179,pink,1,3,0.193,0.165,17,Yes,Yes,
BG,7/6/20,C1-0905,BT,179,pink,1,4,0.554,0.355,17,Yes,Yes,
BG,7/6/20,C1-0905,BT,179,pink,1,5,0.604,0.415,17,Yes,Yes,
BG,7/6/20,C1-0905,BT,179,pink,1,6,0.251,0.216,17,Yes,Yes,
BG,7/6/20,C1-0905,BT,179,pink,1,7,0.469,0.36,17,Yes,Yes,
BG,7/6/20,C1-0905,BT,179,pink,1,8,0.455,0.332,17,Yes,Yes,
BG,7/6/20,C1-0905,BT,179,pink,1,10,0.275,0.241,17,Yes,Yes,
BG,7/6/20,C1-0905,BT,179,pink,1,11,0.291,0.264,17,Yes,Yes,
BG,7/8/20,C1-0994,BT,179,pink,1,1,0.411,0.326,17,Yes,Yes,
BG,7/8/20,C1-0994,BT,179,pink,1,2,0.37,0.265,17,Yes,Yes,
BG,7/8/20,C1-0994,BT,179,pink,1,3,0.226,0.152,17,Yes,Yes,
BG,7/8/20,C1-0994,BT,179,pink,1,4,0.558,0.303,17,Yes,Yes,
BG,7/8/20,C1-0994,BT,179,pink,1,5,0.588,0.387,17,Yes,Yes,
BG,7/8/20,C1-0994,BT,179,pink,1,6,0.269,0.236,17,Yes,Yes,
BG,7/8/20,C1-0994,BT,179,pink,1,7,0.493,0.339,17,Yes,Yes,
BG,7/8/20,C1-0994,BT,179,pink,1,8,0.335,0.212,17,Yes,Yes,
BG,7/8/20,C1-0994,BT,179,pink,1,10,0.302,0.27,17,Yes,Yes,
BG,7/8/20,C1-0994,BT,179,pink,1,11,0.31,0.284,17,Yes,Yes,
JJ,6/24/20,C2-0040,BT,181,pink,1,1,0.159,0.158,14,Yes,Yes,
JJ,6/24/20,C2-0040,BT,181,pink,1,3,0.448,0.404,14,Yes,Yes,
JJ,6/24/20,C2-0040,BT,181,pink,1,5,0.295,0.236,14,Yes,Yes,
JJ,6/24/20,C2-0040,BT,181,pink,1,6,0.334,0.272,14,Yes,Yes,
JJ,6/24/20,C2-0040,BT,181,pink,1,7,0.322,0.298,14,Yes,Yes,
JJ,6/24/20,C2-0040,BT,181,pink,1,8,0.716,0.581,14,Yes,Yes,
JJ,6/24/20,C2-0040,BT,181,pink,1,9,0.444,0.417,14,Yes,Yes,
JJ,6/24/20,C2-0040,BT,181,pink,1,10,0.624,0.437,14,Yes,Yes,
JJ,6/24/20,C2-0040,BT,181,pink,1,11,0.458,0.305,14,Yes,Yes,
JJ,6/24/20,C2-0040,BT,181,pink,1,12,0.62,0.485,14,Yes,Yes,
JJ,6/24/20,C2-0040,BT,181,pink,1,13,0.392,0.342,14,Yes,Yes,
JJ,6/24/20,C2-0040,BT,181,pink,1,15,0.137,0.105,14,Yes,Yes,
JJ,6/24/20,C2-0040,BT,181,pink,1,16,0.121,0.114,14,Yes,Yes,
JJ,6/24/20,C2-0040,BT,181,pink,1,17,0.91,0.089,14,Yes,Yes,
BG,7/13/20,C2-0325,BT,179,pink,1,1,0.326,0.283,20,Yes,Yes,
BG,7/13/20,C2-0325,BT,179,pink,1,2,0.299,0.16,20,Yes,Yes,
BG,7/13/20,C2-0325,BT,179,pink,1,3,0.12,0.092,20,Yes,Yes,
BG,7/13/20,C2-0325,BT,179,pink,1,4,0.475,0.298,20,Yes,Yes,
BG,7/13/20,C2-0325,BT,179,pink,1,5,0.543,0.378,20,Yes,Yes,
BG,7/13/20,C2-0325,BT,179,pink,1,6,0.209,0.15,20,Yes,Yes,
BG,7/13/20,C2-0325,BT,179,pink,1,7,0.438,0.302,20,Yes,Yes,
BG,7/13/20,C2-0325,BT,179,pink,1,8,0.364,0.287,20,Yes,Yes,
BG,7/13/20,C2-0325,BT,179,pink,1,10,0.354,0.323,20,Yes,Yes,
BG,7/13/20,C2-0325,BT,179,pink,1,11,0.279,0.212,20,Yes,Yes,
BG,7/13/20,C2-0325,BT,179,pink,1,12,0.224,0.108,20,Yes,Yes,
BG,7/13/20,C2-0325,BT,179,pink,1,13,0.118,0.077,20,Yes,Yes,
BG,7/13/20,C2-0325,BT,179,pink,1,14,0.16,0.092,20,Yes,Yes,
BG,7/16/20,C1-1264,BT,179,pink,2,1,0.327,0.274,38,Yes,Yes,
BG,7/16/20,C1-1264,BT,179,pink,2,2,0.287,0.26,38,Yes,Yes,
BG,7/16/20,C1-1264,BT,179,pink,2,3,0.348,0.323,38,Yes,Yes,
BG,7/16/20,C1-1264,BT,179,pink,2,4,0.129,0.104,38,Yes,Yes,
BG,7/16/20,C1-1264,BT,179,pink,2,5,0.346,0.312,38,Yes,Yes,
BG,7/16/20,C1-1264,BT,179,pink,2,6,0.167,0.116,38,Yes,Yes,
BG,7/16/20,C1-1264,BT,179,pink,2,7,0.431,0.377,38,Yes,Yes,
BG,7/16/20,C1-1264,BT,179,pink,2,8,0.193,0.148,38,Yes,Yes,
BG,7/16/20,C1-1264,BT,179,pink,2,9,0.435,0.32,38,Yes,Yes,
BG,7/16/20,C1-1264,BT,179,pink,2,10,0.4,0.339,38,Yes,Yes,
BG,7/16/20,C1-1264,BT,179,pink,2,11,0.496,0.421,38,Yes,Yes,
BG,7/16/20,C1-1264,BT,179,pink,2,12,0.36,0.251,38,Yes,Yes,
BG,7/16/20,C1-1264,BT,179,pink,2,13,0.173,0.139,38,Yes,Yes,
BG,7/16/20,C1-1264,BT,179,pink,2,14,0.35,0.267,38,Yes,Yes,
BG,7/16/20,C1-1264,BT,179,pink,2,15,0.547,0.483,38,Yes,Yes,
BG,7/16/20,C1-1264,BT,179,pink,2,16,0.279,0.233,38,Yes,Yes,
BG,7/16/20,C1-1264,BT,179,pink,2,17,0.368,0.307,38,Yes,Yes,
BG,7/16/20,C1-1264,BT,179,pink,2,18,0.473,0.346,38,Yes,Yes,
BG,7/16/20,C1-1264,BT,179,pink,2,19,0.453,0.381,38,Yes,Yes,
BG,7/16/20,C1-1264,BT,179,pink,2,20,0.323,0.309,38,Yes,Yes,
BG,7/16/20,C1-1264,BT,179,pink,2,21,0.525,0.416,38,Yes,Yes,
BG,7/16/20,C1-1264,BT,179,pink,2,22,0.372,0.306,38,Yes,Yes,
BG,7/16/20,C1-1264,BT,179,pink,2,23,0.424,0.337,38,Yes,Yes,
BG,7/16/20,C1-1264,BT,179,pink,2,24,0.597,0.371,38,Yes,Yes,
BG,7/16/20,C1-1264,BT,179,pink,2,25,0.526,0.449,38,Yes,Yes,
BG,7/16/20,C1-1264,BT,179,pink,2,26,0.675,0.383,38,Yes,Yes,
BG,7/20/20,C1-1456,BT,179,pink,2,1,,,34,Yes,Yes,Not visible in pic
BG,7/20/20,C1-1456,BT,179,pink,2,2,,,34,Yes,Yes,Not visible in pic
BG,7/20/20,C1-1456,BT,179,pink,2,3,,,34,Yes,Yes,Not visible in pic
BG,7/20/20,C1-1456,BT,179,pink,2,4,0.099,0.087,34,Yes,Yes,
BG,7/20/20,C1-1456,BT,179,pink,2,5,0.389,0.313,34,Yes,Yes,
BG,7/20/20,C1-1456,BT,179,pink,2,6,0.266,0.163,34,Yes,Yes,
BG,7/20/20,C1-1456,BT,179,pink,2,7,0.443,0.328,34,Yes,Yes,
BG,7/20/20,C1-1456,BT,179,pink,2,8,0,0,34,Yes,Yes,Disappeared
BG,7/20/20,C1-1456,BT,179,pink,2,9,0.343,0.294,34,Yes,Yes,
BG,7/20/20,C1-1456,BT,179,pink,2,10,0.408,0.28,34,Yes,Yes,
BG,7/20/20,C1-1456,BT,179,pink,2,11,0.49,0.444,34,Yes,Yes,
BG,7/20/20,C1-1456,BT,179,pink,2,12,0.281,0.184,34,Yes,Yes,
BG,7/20/20,C1-1456,BT,179,pink,2,13,0,0,34,Yes,Yes,Disappeard
BG,7/20/20,C1-1456,BT,179,pink,2,14,0.335,0.227,34,Yes,Yes,
BG,7/20/20,C1-1456,BT,179,pink,2,15,0.572,0.399,34,Yes,Yes,
BG,7/20/20,C1-1456,BT,179,pink,2,16,0.259,0.201,34,Yes,Yes,
BG,7/20/20,C1-1456,BT,179,pink,2,17,0.357,0.28,34,Yes,Yes,
BG,7/20/20,C1-1456,BT,179,pink,2,18,0.438,0.395,34,Yes,Yes,
BG,7/20/20,C1-1456,BT,179,pink,2,19,0.447,0.389,34,Yes,Yes,
BG,7/20/20,C1-1456,BT,179,pink,2,20,0.342,0.29,34,Yes,Yes,
BG,7/20/20,C1-1456,BT,179,pink,2,21,0.49,0.4,34,Yes,Yes,
BG,7/20/20,C1-1456,BT,179,pink,2,22,0.382,0.279,34,Yes,Yes,
BG,7/20/20,C1-1456,BT,179,pink,2,23,0.388,0.298,34,Yes,Yes,
BG,7/20/20,C1-1456,BT,179,pink,2,24,0.604,0.399,34,Yes,Yes,
BG,7/20/20,C1-1456,BT,179,pink,2,25,0.529,0.433,34,Yes,Yes,
BG,7/20/20,C1-1456,BT,179,pink,2,26,0.708,0.462,34,Yes,Yes,
BG,7/22/20,C2-0517,BT,179,pink,2,1,0.263,0.18,17,No,Yes,
BG,7/22/20,C2-0517,BT,179,pink,2,2,0.219,0.202,17,No,Yes,
BG,7/22/20,C2-0517,BT,179,pink,2,3,0.313,0.251,17,No,Yes,
BG,7/22/20,C2-0517,BT,179,pink,2,4,0.107,0.084,17,No,Yes,
BG,7/22/20,C2-0517,BT,179,pink,2,5,0.221,0.175,17,No,Yes,
BG,7/22/20,C2-0517,BT,179,pink,2,6,0.106,0.085,17,No,Yes,
BG,7/22/20,C2-0517,BT,179,pink,2,7,0.367,0.202,17,No,Yes,
BG,7/22/20,C2-0517,BT,179,pink,2,9,0.512,0.359,17,No,Yes,
BG,7/22/20,C2-0517,BT,179,pink,2,10,,,17,No,Yes,"Leaf is cruppled, pustule not visible"
BG,7/22/20,C2-0517,BT,179,pink,2,11,,,17,No,Yes,"Leaf is cruppled, pustule not visible"
BG,7/22/20,C2-0517,BT,179,pink,2,12,,,17,No,Yes,"Leaf is cruppled, pustule not visible"
BG,7/22/20,C2-0517,BT,179,pink,2,14,,,17,No,Yes,"Leaf is cruppled, pustule not visible"
BG,7/22/20,C2-0517,BT,179,pink,2,15,,,17,No,Yes,"Leaf is cruppled, pustule not visible"
BG,7/22/20,C2-0517,BT,179,pink,2,16,,,17,No,Yes,"Leaf is cruppled, pustule not visible"
BG,7/22/20,C2-0517,BT,179,pink,2,17,,,17,No,Yes,"Leaf is cruppled, pustule not visible"
BG,7/22/20,C2-0517,BT,179,pink,2,18,,,17,No,Yes,"Leaf is cruppled, pustule not visible"
BG,7/22/20,C2-0517,BT,179,pink,2,19,,,17,No,Yes,"Leaf is cruppled, pustule not visible"
BG,7/22/20,C2-0517,BT,179,pink,2,20,,,17,No,Yes,"Leaf is cruppled, pustule not visible"
BG,7/22/20,C2-0517,BT,179,pink,2,21,,,17,No,Yes,"Leaf is cruppled, pustule not visible"
BG,7/22/20,C2-0517,BT,179,pink,2,22,,,17,No,Yes,"Leaf is cruppled, pustule not visible"
BG,7/22/20,C2-0517,BT,179,pink,2,23,,,17,No,Yes,"Leaf is cruppled, pustule not visible"
BG,7/22/20,C2-0517,BT,179,pink,2,24,,,17,No,Yes,"Leaf is cruppled, pustule not visible"
BG,7/22/20,C2-0517,BT,179,pink,2,25,,,17,No,Yes,"Leaf is cruppled, pustule not visible"
BG,7/22/20,C2-0517,BT,179,pink,2,26,,,17,No,Yes,"Leaf is cruppled, pustule not visible"
BG,6/23/20,C2-0031,BT,179,green,1,1,0.532,0.411,25,Yes,Yes,
BG,6/23/20,C2-0031,BT,179,green,1,2,0.499,0.372,25,Yes,Yes,
BG,6/23/20,C2-0031,BT,179,green,1,3,0.531,0.469,25,Yes,Yes,
BG,6/23/20,C2-0031,BT,179,green,1,4,0.601,0.431,25,Yes,Yes,
BG,6/23/20,C2-0031,BT,179,green,1,5,0.347,0.286,25,Yes,Yes,
BG,6/23/20,C2-0031,BT,179,green,1,6,0.433,0.35,25,Yes,Yes,
BG,6/23/20,C2-0031,BT,179,green,1,7,0.401,0.321,25,Yes,Yes,
BG,6/23/20,C2-0031,BT,179,green,1,8,0.317,0.199,25,Yes,Yes,
BG,6/23/20,C2-0031,BT,179,green,1,9,0.702,0.464,25,Yes,Yes,
BG,6/23/20,C2-0031,BT,179,green,1,10,0.361,0.314,25,Yes,Yes,
BG,6/23/20,C2-0031,BT,179,green,1,11,0.452,0.289,25,Yes,Yes,
BG,6/23/20,C2-0031,BT,179,green,1,12,0.229,0.151,25,Yes,Yes,
BG,6/24/20,C2-0037,BT,179,green,1,1,0.473,0.359,15,No,Yes,
BG,6/24/20,C2-0037,BT,179,green,1,2,0.493,0.304,15,No,Yes,
BG,6/24/20,C2-0037,BT,179,green,1,3,0.505,0.364,15,No,Yes,
BG,6/24/20,C2-0037,BT,179,green,1,4,0.558,0.334,15,No,Yes,
BG,6/24/20,C2-0037,BT,179,green,1,5,0.399,0.267,15,No,Yes,
BG,6/24/20,C2-0037,BT,179,green,1,6,0.419,0.367,15,No,Yes,
BG,6/24/20,C2-0037,BT,179,green,1,7,,,15,No,Yes,"Covered by other leaf, pustule not visible"
BG,6/24/20,C2-0037,BT,179,green,1,8,,,15,No,Yes,"Covered by other leaf, pustule not visible"
BG,6/24/20,C2-0037,BT,179,green,1,9,,,15,No,Yes,"Covered by other leaf, pustule not visible"
BG,6/24/20,C2-0037,BT,179,green,1,10,,,15,No,Yes,"Covered by other leaf, pustule not visible"
BG,6/24/20,C2-0037,BT,179,green,1,11,,,15,No,Yes,"Covered by other leaf, pustule not visible"
BG,6/24/20,C2-0037,BT,179,green,1,12,,,15,No,Yes,"Covered by other leaf, pustule not visible"
JJ,6/26/20,C2-0065,BT,181,pink,1,1,0.283,0.195,11,Yes,Yes,
JJ,6/26/20,C2-0065,BT,181,pink,1,3,0.499,0.46,11,Yes,Yes,
JJ,6/26/20,C2-0065,BT,181,pink,1,5,0.312,0.257,11,Yes,Yes,
JJ,6/26/20,C2-0065,BT,181,pink,1,6,0.316,0.307,11,Yes,Yes,
JJ,6/26/20,C2-0065,BT,181,pink,1,7,0.332,0.262,11,Yes,Yes,
JJ,6/26/20,C2-0065,BT,181,pink,1,8,0.845,0.639,11,Yes,Yes,
JJ,6/26/20,C2-0065,BT,181,pink,1,9,0.472,0.432,11,Yes,Yes,
JJ,6/26/20,C2-0065,BT,181,pink,1,10,0.567,0.493,11,Yes,Yes,
JJ,6/26/20,C2-0065,BT,181,pink,1,11,0.411,0.4,11,Yes,Yes,
JJ,6/26/20,C2-0065,BT,181,pink,1,12,0.594,0.552,11,Yes,Yes,
JJ,6/26/20,C2-0065,BT,181,pink,1,13,0.438,0.364,11,Yes,Yes,
JJ,6/29/20,C2-0090,BT,181,pink,1,1,0.276,0.21,11,Yes,Yes,
JJ,6/29/20,C2-0090,BT,181,pink,1,3,0.421,0.385,11,Yes,Yes,
JJ,6/29/20,C2-0090,BT,181,pink,1,5,0.345,0.27,11,Yes,Yes,
JJ,6/29/20,C2-0090,BT,181,pink,1,6,0.313,0.29,11,Yes,Yes,
JJ,6/29/20,C2-0090,BT,181,pink,1,7,0.309,0.226,11,Yes,Yes,
JJ,6/29/20,C2-0090,BT,181,pink,1,8,0.845,0.619,11,Yes,Yes,
JJ,6/29/20,C2-0090,BT,181,pink,1,9,0.51,0.47,11,Yes,Yes,
JJ,6/29/20,C2-0090,BT,181,pink,1,10,0.548,0.508,11,Yes,Yes,
JJ,6/29/20,C2-0090,BT,181,pink,1,11,0.551,0.443,11,Yes,Yes,
JJ,6/29/20,C2-0090,BT,181,pink,1,12,0.667,0.586,11,Yes,Yes,
JJ,6/29/20,C2-0090,BT,181,pink,1,13,0.39,0.356,11,Yes,Yes,
BG,6/26/20,C2-0062,BT,179,green,2,1,0.251,0.172,4,Yes,Yes,
BG,6/26/20,C2-0062,BT,179,green,2,2,0.441,0.352,4,Yes,Yes,
BG,6/26/20,C2-0062,BT,179,green,2,3,0.521,0.45,4,Yes,Yes,
BG,6/26/20,C2-0062,BT,179,green,2,4,0.527,0.276,4,Yes,Yes,
BG,6/29/20,C2-0087,BT,179,green,2,1,0.458,0.34,7,Yes,Yes,
BG,6/29/20,C2-0087,BT,179,green,2,2,0.533,0.406,7,Yes,Yes,
BG,6/29/20,C2-0087,BT,179,green,2,3,0.513,0.394,7,Yes,Yes,
BG,6/29/20,C2-0087,BT,179,green,2,4,0.599,0.34,7,Yes,Yes,
BG,6/29/20,C2-0087,BT,179,green,2,5,0.173,0.153,7,Yes,Yes,
BG,6/29/20,C2-0087,BT,179,green,2,6,0.304,0.252,7,Yes,Yes,
BG,6/29/20,C2-0087,BT,179,green,2,7,0.312,0.232,7,Yes,Yes,
BG,7/1/20,C1-0762,BT,179,green,2,1,0.473,0.316,7,Yes,Yes,
BG,7/1/20,C1-0762,BT,179,green,2,2,0.48,0.29,7,Yes,Yes,
BG,7/1/20,C1-0762,BT,179,green,2,3,0.496,0.439,7,Yes,Yes,
BG,7/1/20,C1-0762,BT,179,green,2,4,0.481,0.292,7,Yes,Yes,
BG,7/1/20,C1-0762,BT,179,green,2,5,0.278,0.197,7,Yes,Yes,
BG,7/1/20,C1-0762,BT,179,green,2,6,0.333,0.261,7,Yes,Yes,
BG,7/1/20,C1-0762,BT,179,green,2,7,0.26,0.215,7,Yes,Yes,
BG,7/3/20,C2-0188,BT,179,green,3,1,0.459,0.405,21,Yes,Yes,
BG,7/3/20,C2-0188,BT,179,green,3,2,0.46,0.37,21,Yes,Yes,
BG,7/3/20,C2-0188,BT,179,green,3,3,0.574,0.296,21,Yes,Yes,
BG,7/3/20,C2-0188,BT,179,green,3,4,0.549,0.416,21,Yes,Yes,
BG,7/3/20,C2-0188,BT,179,green,3,5,0.596,0.347,21,Yes,Yes,
BG,7/3/20,C2-0188,BT,179,green,3,6,0.571,0.434,21,Yes,Yes,
BG,7/3/20,C2-0188,BT,179,green,3,7,0.794,0.439,21,Yes,Yes,
BG,7/3/20,C2-0188,BT,179,green,3,8,0.568,0.474,21,Yes,Yes,
BG,7/3/20,C2-0188,BT,179,green,3,9,0.257,0.222,21,Yes,Yes,
BG,7/6/20,C1-0907,BT,179,green,3,1,0.456,0.374,22,Yes,Yes,
BG,7/6/20,C1-0907,BT,179,green,3,2,0.413,0.285,22,Yes,Yes,
BG,7/6/20,C1-0907,BT,179,green,3,3,0.605,0.381,22,Yes,Yes,
BG,7/6/20,C1-0907,BT,179,green,3,4,0.541,0.326,22,Yes,Yes,
BG,7/6/20,C1-0907,BT,179,green,3,5,0.484,0.305,22,Yes,Yes,
BG,7/6/20,C1-0907,BT,179,green,3,6,0.476,0.322,22,Yes,Yes,
BG,7/6/20,C1-0907,BT,179,green,3,7,0.822,0.405,22,Yes,Yes,
BG,7/6/20,C1-0907,BT,179,green,3,8,0.537,0.387,22,Yes,Yes,
BG,7/6/20,C1-0907,BT,179,green,3,9,0.266,0.18,22,Yes,Yes,
BG,7/6/20,C1-0907,BT,179,green,3,10,0.264,0.229,22,Yes,Yes,
BG,7/6/20,C1-0908,BT,179,green,4,1,0.401,0.248,6,Yes,Yes,
BG,7/6/20,C1-0908,BT,179,green,4,2,0.549,0.438,6,Yes,Yes,
BG,7/6/20,C1-0908,BT,179,green,4,3,0.705,0.483,6,Yes,Yes,
BG,7/6/20,C1-0908,BT,179,green,4,4,0.562,0.414,6,Yes,Yes,
BG,7/6/20,C1-0908,BT,179,green,4,5,0.504,0.344,6,Yes,Yes,
BG,7/6/20,C1-0908,BT,179,green,4,6,0.451,0.301,6,Yes,Yes,
BG,7/8/20,C1-0996,BT,179,green,4,1,0.399,0.266,6,Yes,Yes,
BG,7/8/20,C1-0996,BT,179,green,4,2,0.545,0.408,6,Yes,Yes,
BG,7/8/20,C1-0996,BT,179,green,4,3,0.664,0.493,6,Yes,Yes,
BG,7/8/20,C1-0996,BT,179,green,4,4,0.573,0.442,6,Yes,Yes,
BG,7/8/20,C1-0996,BT,179,green,4,5,0.558,0.403,6,Yes,Yes,
BG,7/8/20,C1-0996,BT,179,green,4,6,0.508,0.326,6,Yes,Yes,
BG,7/13/20,C2-0327,BT,179,green,5,1,0.797,0.642,5,Yes,Yes,
BG,7/13/20,C2-0327,BT,179,green,5,2,0.399,0.16,5,Yes,Yes,
BG,7/13/20,C2-0327,BT,179,green,5,3,0.195,0.147,5,Yes,Yes,
BG,7/13/20,C2-0327,BT,179,green,5,4,0.333,0.141,5,Yes,Yes,
BG,7/13/20,C2-0327,BT,179,green,5,5,0.365,0.241,5,Yes,Yes,
BG,7/16/20,C1-1266,BT,179,green,5,1,0.855,0.751,7,Yes,Yes,
BG,7/16/20,C1-1266,BT,179,green,5,2,0.561,0.352,7,Yes,Yes,
BG,7/16/20,C1-1266,BT,179,green,5,3,0.452,0.336,7,Yes,Yes,
BG,7/16/20,C1-1266,BT,179,green,5,4,0.476,0.231,7,Yes,Yes,
BG,7/16/20,C1-1266,BT,179,green,5,5,0.449,0.322,7,Yes,Yes,
BG,7/16/20,C1-1266,BT,179,green,5,6,0.326,0.192,7,Yes,Yes,
BG,7/16/20,C1-1266,BT,179,green,5,7,0.33,0.252,7,Yes,Yes,
BG,7/20/20,C1-1458,BT,179,green,5,1,0.801,0.668,7,Yes,Yes,
BG,7/20/20,C1-1458,BT,179,green,5,2,0.562,0.448,7,Yes,Yes,
BG,7/20/20,C1-1458,BT,179,green,5,3,0.577,0.466,7,Yes,Yes,
BG,7/20/20,C1-1458,BT,179,green,5,4,0.503,0.446,7,Yes,Yes,
BG,7/20/20,C1-1458,BT,179,green,5,5,0.577,0.303,7,Yes,Yes,
BG,7/20/20,C1-1458,BT,179,green,5,6,0.452,0.357,7,Yes,Yes,
BG,7/20/20,C1-1458,BT,179,green,5,7,0.488,0.357,7,Yes,Yes,
JJ,7/1/20,C1-0766,BT,181,pink,1,1,0.312,0.269,16,Yes,Yes,
JJ,7/1/20,C1-0766,BT,181,pink,1,3,0.594,0.493,16,Yes,Yes,
JJ,7/1/20,C1-0766,BT,181,pink,1,5,0.331,0.327,16,Yes,Yes,
