"","Site","year","tag","coin","X","Y","x","y","date","status","final.status","num.infl","num.H.infl","num.D.infl","height.in","height.cm","notes"
"1303","GM",2020,"379","",7,9,0.2,0.95,"6/16/2020","H","H",7,7,0,NA,"23",""
"1304","GM",2020,"380","",5,16,0.15,0.5,"6/16/2020","X","X",NA,NA,NA,NA,"",""
"1305","GM",2020,"381","",2,17,0.35,0.95,"6/16/2020","X","X",NA,NA,NA,NA,"",""
"1306","GM",2020,"382","",4,8,0.7,0.75,"6/16/2020","H","D",13,13,0,NA,"30",""
"1307","GM",2020,"383","",3,5,0.96,0.6,"6/16/2020","X","X",NA,NA,NA,NA,"","tag left"
"1308","GM",2020,"384","",6,9,0.55,0.35,"6/16/2020","H","X",4,4,0,NA,"22","murdered by Juliana :( , 6/30/20"
"1309","GM",2020,"385","",1,5,0.6,0.75,"6/16/2020","H","H",4,4,0,NA,"24",""
"1310","GM",2020,"387","",3,5,0.44,0.36,"6/16/2020","H","H",4,4,0,NA,"11",""
"1311","GM",2020,"388","",9,7,0.8,0.9,"6/16/2020","H","H",6,6,0,NA,"16",""
"1312","GM",2020,"389","",9,8,NA,NA,"6/16/2020","X","X",NA,NA,NA,NA,"","tag removed"
"1313","GM",2020,"390","",9,8,0.85,0.2,"6/16/2020","H","H",5,5,0,NA,"21",""
"1314","GM",2020,"453","",6,5,0.13,0.5,"6/16/2020","H","D",23,23,0,NA,"33","old tag # 373"
"1315","GM",2020,"454","",6,1,0.23,0.84,"6/16/2020","H","D",10,10,0,NA,"18","old tag # 261"
"1316","GM",2020,"455","",6,5,0.12,0.31,"6/16/2020","D","D",13,7,6,NA,"28","could just be HR"
"1317","GM",2020,"489","",2,5,0.05,0.75,"6/16/2020","H","H",12,12,0,NA,"30",""
"1318","GM",2020,"496","",9,8,0.55,0.05,"6/16/2020","H","D",7,7,0,NA,"12",""
"1319","GM",2020,"497","",2,5,NA,NA,"6/16/2020","X","X",NA,NA,NA,NA,"","tag removed"
"1320","GM",2020,"498","",1,5,0.9,0.75,"7/2/2020","D","D",10,9,1,NA,"43",""
"1321","GM",2020,"499","",2,6,0.35,0.4,"6/16/2020","H","H",12,12,0,NA,"26",""
"1322","GM",2020,"500","",8,3,0.45,0.1,"6/16/2020","H","H",8,8,0,NA,"22",""
"1323","GM",2020,"591","",2,16,0.75,0.35,"6/16/2020","X","X",NA,NA,NA,NA,"",""
"1324","GM",2020,"592","",7,16,0.2,0.65,"6/16/2020","H","H",15,NA,0,NA,"29",""
"1325","GM",2020,"593","",2,16,0.8,0.5,"6/16/2020","H","H",5,5,0,NA,"26",""
"1326","GM",2020,"594","",1,18,0.7,0,"6/16/2020","H","H",6,6,0,NA,"34",""
"1327","GM",2020,"595","",2,18,0.45,0.85,"6/16/2020","H","H",22,22,0,NA,"28",""
"1328","GM",2020,"596","",4,16,0.7,0.8,"6/16/2020","H","H",9,9,0,NA,"8",""
"1329","GM",2020,"597","",4,16,0.8,0.3,"6/16/2020","H","H",12,12,0,NA,"5",""
"1330","GM",2020,"598","",1,18,0.6,0.25,"6/16/2020","H","H",8,8,0,NA,"21",""
"1331","GM",2020,"599","",NA,NA,NA,NA,"6/16/2020","L","L",NA,NA,NA,NA,"",""
"1332","GM",2020,"600","",6,16,0.3,0.25,"6/16/2020","H","H",9,9,0,NA,"21",""
"1333","GM",2020,"801","",8,9,0.64,0.3,"7/15/2020","H","H",14,14,0,NA,"22",""
"1334","GM",2020,"802","",8,9,0.84,0.59,"7/15/2020","H","H",7,7,0,NA,"22.5",""
"1335","GM",2020,"803","",8,9,0.96,0.64,"7/15/2020","H","H",6,6,0,NA,"12.5",""
"1336","GM",2020,"947","",3,6,1,0.7,"6/30/2020","D","H",5,4,1,NA,"37","new D focal plant"
"1337","GM",2020,"948","",9,6,0.8,0.43,"6/30/2020","H","D",13,13,0,NA,"42","new H focal plant"
"1338","GM",2020,"950","",1,6,0.52,0.53,"6/30/2020","H","D",6,6,0,NA,"41","new H focal plant"
"1339","GM",2020,"966","",5,6,0.65,0.95,"7/2/2020","D","D",8,7,1,NA,"37","new D focal plant"
"1340","GM",2020,"967","",4,6,0.17,0.1,"7/7/2020","D","D",1,0,1,NA,"30",""
"1341","GM",2020,"968","",4,5,0.17,0.8,"7/7/2020","D","D",1,0,1,NA,"32",""
"1342","GM",2020,"970","",4,15,0.7,0.65,"7/7/2020","H","H",10,10,0,NA,"21","new healthy focal plant"
"1343","GM",2020,"972","",5,15,0.2,0.75,"7/7/2020","H","H",8,8,0,NA,"40","new healthy focal plant"
"1344","GM",2020,"973","",2,15,0.28,0.8,"7/7/2020","H","H",2,2,0,NA,"33","new healthy focal plant"
"1345","GM",2020,"974","",5,17,0.3,0.4,"7/7/2020","H","H",8,8,0,NA,"38","new healthy focal plant"
"1346","GM",2020,"975","",5,13,0.6,0.9,"7/7/2020","H","D",4,4,0,NA,"28","new healthy focal plant"
"1347","GM",2020,"994","",5,8,0.55,0.9,"7/15/2020","D","D",3,1,2,NA,"28","new D focal"
"1348","GM",2020,"995","",7,8,0.2,0.95,"7/15/2020","D","D",6,5,1,NA,"31","new D focal"
"1349","GM",2020,"996","",4,5,0.07,0.58,"7/15/2020","D","D",2,0,2,NA,"25","new D focal"
"1350","GMDO",2020,"340","",NA,NA,NA,NA,"6/16/2020","H","H",5,5,0,NA,"24",""
"1351","GMDO",2020,"342","",NA,NA,NA,NA,"6/16/2020","L","L",NA,NA,NA,NA,"",""
"1352","GMDO",2020,"346","",NA,NA,NA,NA,"6/16/2020","H","H",3,3,0,NA,"14",""
"1353","GMDO",2020,"347","",NA,NA,NA,NA,"6/16/2020","X","X",NA,NA,NA,NA,"",""
"1354","GMDO",2020,"348","",NA,NA,NA,NA,"6/16/2020","H","H",11,11,0,NA,"16",""
"1355","GMDO",2020,"355","",NA,NA,NA,NA,"6/16/2020","H","H",7,7,0,NA,"21",""
"1356","HM",2020,"466","",9,1,0.21,0.88,"6/18/2020","H","H",10,10,0,NA,"12",""
"1357","HM",2020,"467","",9,1,0.16,0.47,"6/18/2020","H","H",1,1,0,NA,"4",""
"1358","HM",2020,"468","",9,1,0.37,0.87,"6/18/2020","H","H",7,7,0,NA,"6",""
"1359","HM",2020,"469","",9,3,0.64,0.68,"6/18/2020","H","H",3,3,0,NA,"7",""
"1360","HM",2020,"470","",8,3,0.99,0.04,"6/18/2020","H","H",6,6,0,NA,"10",""
"1361","HM",2020,"471","",8,3,0.45,0.85,"6/18/2020","H","H",9,9,0,NA,"8",""
"1362","HM",2020,"472","",8,3,0.93,0.12,"6/18/2020","H","H",1,1,0,NA,"1",""
"1363","HM",2020,"473","",9,0,0.61,0.81,"6/18/2020","H","H",19,19,0,NA,"11",""
"1364","HM",2020,"474","",6,0,0.5,0.45,"6/18/2020","H","H",6,6,0,NA,"10",""
"1365","HM",2020,"475","",7,2,0.52,0.06,"6/18/2020","H","H",12,12,0,NA,"9",""
"1366","HM",2020,"476","",4,3,0.61,0.69,"6/18/2020","H","H",1,1,0,NA,"3",""
"1367","HM",2020,"477","",4,3,0.24,0.15,"6/18/2020","H","H",4,4,0,NA,"3",""
"1368","HM",2020,"478","",7,2,0.07,0.23,"6/18/2020","H","H",7,7,0,NA,"3",""
"1369","HM",2020,"479","",7,2,0.64,0.53,"6/18/2020","H","H",2,2,0,NA,"3.5",""
"1370","HM",2020,"480","",7,2,0.88,0.42,"6/18/2020","H","H",2,2,0,NA,"2",""
"1371","HM",2020,"481","",7,2,0.6,0.71,"6/18/2020","H","H",19,19,0,NA,"4",""
"1372","HM",2020,"482","",7,2,0.23,0.83,"6/18/2020","H","H",2,2,0,NA,"8",""
"1373","HM",2020,"483","",8,2,0.9,0.6,"6/18/2020","H","H",8,8,0,NA,"7",""
"1374","HM",2020,"484","",8,2,0.2,0.4,"6/18/2020","H","H",15,15,0,NA,"4",""
"1375","HM",2020,"485","",8,2,0.15,0.2,"6/18/2020","H","H",12,12,0,NA,"6",""
"1376","HM",2020,"486","",8,1,0.1,0.9,"6/18/2020","H","H",14,14,0,NA,"5",""
"1377","HM",2020,"487","",8,0,0.33,0.75,"6/18/2020","H","H",4,4,0,NA,"10.5",""
"1378","HM",2020,"488","",8,0,0.35,0.3,"6/18/2020","H","H",4,4,0,NA,"11",""
"1379","HM",2020,"489","",6,1,0.4,0.1,"6/18/2020","H","H",8,8,0,NA,"5",""
"1380","HM",2020,"490","",6,1,0.5,0.2,"6/18/2020","H","H",17,17,0,NA,"2.5","may be 2 plants"
"1381","HM",2020,"501","",0,0,0.45,0.35,"6/18/2020","H","H",1,1,0,NA,"1",""
"1382","HM",2020,"502","",0,0,NA,NA,"6/18/2020","X","X",NA,NA,NA,NA,"","tag removed"
"1383","HM",2020,"503","",0,0,0.7,0.95,"6/18/2020","H","H",3,3,0,NA,"5",""
"1384","HM",2020,"504","",3,0,0.02,0.05,"6/18/2020","H","H",2,2,0,NA,"7",""
"1385","HM",2020,"505","",3,0,0.69,0.2,"6/18/2020","H","H",9,9,0,NA,"6",""
"1386","HM",2020,"506","",3,0,0.35,0.41,"6/18/2020","H","H",2,2,0,NA,"1",""
"1387","HM",2020,"507","",3,0,0.58,0.44,"6/18/2020","H","H",7,7,0,NA,"9",""
"1388","HM",2020,"508","",3,0,0.69,0.39,"6/18/2020","H","X",5,5,0,NA,"10","7/28 X tag removed"
"1389","HM",2020,"509","",3,0,0.44,0.55,"6/18/2020","H","H",5,5,0,NA,"2",""
"1390","HM",2020,"510","",3,0,0.02,0.88,"6/18/2020","H","H",2,2,0,NA,"10",""
"1391","HM",2020,"511","",3,0,0.57,0.89,"6/18/2020","H","H",4,4,0,NA,"4",""
"1392","HM",2020,"512","",4,0,NA,NA,"6/18/2020","X","X",NA,NA,NA,NA,"","tag removed"
"1393","HM",2020,"513","",3,1,0.35,0.49,"6/18/2020","H","H",2,2,0,NA,"2",""
"1394","HM",2020,"514","",3,1,0.5,0.56,"6/18/2020","H","H",6,6,0,NA,"7",""
"1395","HM",2020,"515","",3,1,NA,NA,"6/18/2020","X","X",NA,NA,NA,NA,"","tag removed"
"1396","HM",2020,"516","",3,1,0.15,0.27,"6/18/2020","H","H",2,2,0,NA,"5",""
"1397","HM",2020,"517","",2,1,0.15,0.95,"6/18/2020","H","H",2,2,0,NA,"3",""
"1398","HM",2020,"518","",2,1,0.25,0.9,"6/18/2020","H","H",7,7,0,NA,"3",""
"1399","HM",2020,"519","",2,1,0.4,0.8,"6/18/2020","H","H",3,3,0,NA,"5",""
"1400","HM",2020,"520","",2,1,0.55,0.85,"6/18/2020","H","H",5,5,0,NA,"6",""
"1401","HM",2020,"521","",2,1,0.7,0.6,"6/18/2020","H","H",4,4,0,NA,"10",""
"1402","HM",2020,"522","",2,1,0.25,0,"6/18/2020","H","H",4,4,0,NA,"10",""
"1403","HM",2020,"523","",1,1,0.5,1,"6/18/2020","H","H",1,1,0,NA,"1",""
"1404","HM",2020,"524","",1,1,0.45,0.9,"6/18/2020","H","H",1,1,0,NA,"1",""
"1405","HM",2020,"525","",1,1,NA,NA,"6/18/2020","X","X",NA,NA,NA,NA,"","tag removed"
"1406","HM",2020,"526","",1,1,NA,NA,"6/18/2020","X","X",NA,NA,NA,NA,"",""
"1407","HM",2020,"527","",1,1,0.4,0.3,"6/18/2020","H","H",4,4,0,NA,"5",""
"1408","HM",2020,"528","",1,1,0.4,0.7,"6/18/2020","H","H",8,8,0,NA,"5",""
"1409","HM",2020,"529","",0,1,0.95,0.55,"6/18/2020","H","H",2,2,0,NA,"4",""
"1410","HM",2020,"530","",1,1,NA,NA,"6/18/2020","X","X",NA,NA,NA,NA,"","tag removed"
"1411","HM",2020,"531","",1,1,0.95,0.8,"6/18/2020","H","H",14,14,0,NA,"4",""
"1412","HM",2020,"532","",1,1,NA,NA,"6/18/2020","X","X",NA,NA,NA,NA,"","tag removed"
"1413","HM",2020,"533","",1,1,0.4,1,"6/18/2020","H","H",1,1,0,NA,"1",""
"1414","HM",2020,"534","",1,1,0.8,0.7,"6/18/2020","H","H",3,3,0,NA,"3",""
"1415","HM",2020,"535","",1,1,NA,NA,"6/18/2020","X","X",NA,NA,NA,NA,"",""
"1416","HM",2020,"536","",0,1,0.95,0.75,"6/18/2020","H","H",3,3,0,NA,"9",""
"1417","HM",2020,"537","",0,1,0.6,0.75,"6/18/2020","H","H",4,4,0,NA,"2",""
"1418","HM",2020,"538","",0,2,NA,NA,"6/18/2020","X","X",NA,NA,NA,NA,"","tag removed"
"1419","HM",2020,"539","",1,1,0.95,0.75,"6/18/2020","H","H",16,16,0,NA,"7",""
"1420","HM",2020,"540","",1,1,0.8,0.7,"6/18/2020","H","H",3,3,0,NA,"3",""
"1421","HM",2020,"541","",1,1,0.6,0.6,"6/18/2020","H","H",1,1,0,NA,"1",""
"1422","HM",2020,"542","",1,1,0.6,0.15,"6/18/2020","H","H",9,9,0,NA,"9",""
"1423","HM",2020,"543","",1,1,NA,NA,"6/18/2020","X","X",NA,NA,NA,NA,"",""
"1424","HM",2020,"544","",1,1,0.55,0.1,"6/18/2020","H","H",13,13,0,NA,"6",""
"1425","HM",2020,"545","",1,1,0.9,0.6,"6/18/2020","H","H",17,17,0,NA,"4",""
"1426","HM",2020,"546","",2,2,0.2,0.25,"6/18/2020","H","H",9,9,0,NA,"10",""
"1427","HM",2020,"547","",2,2,0.05,0.6,"6/18/2020","H","H",5,5,0,NA,"2",""
"1428","HM",2020,"548","",2,2,0.2,0.15,"6/18/2020","X","X",NA,NA,NA,NA,"","left tag because there may have been a stem"
"1429","HM",2020,"549","",2,2,0.15,0.07,"6/18/2020","H","H",3,3,0,NA,"4",""
"1430","HM",2020,"550","",2,2,0.17,0.06,"6/18/2020","H","H",1,1,0,NA,"1",""
"1431","HM",2020,"551","",2,2,1,0.15,"6/18/2020","H","H",5,5,0,NA,"3",""
"1432","HM",2020,"552","",2,2,0.38,0.13,"6/18/2020","H","H",1,1,0,NA,"1",""
"1433","HM",2020,"553","",3,2,0.85,0.5,"6/18/2020","H","X",4,4,0,NA,"1.5","tag removed 7/7/20"
"1434","HM",2020,"554","",3,2,0.6,0.1,"6/18/2020","H","H",6,6,0,NA,"12",""
"1435","HM",2020,"555","",3,2,NA,NA,"6/18/2020","X","X",NA,NA,NA,NA,"",""
"1436","HM",2020,"556","",3,2,0.95,1,"6/18/2020","H","H",8,8,0,NA,"4",""
"1437","HM",2020,"557","",3,2,0.85,0.55,"6/18/2020","H","H",3,3,0,NA,"5",""
"1438","HM",2020,"558","",3,2,0.6,0.95,"6/18/2020","H","H",3,3,0,NA,"2",""
"1439","HM",2020,"559","",3,2,0.5,0.5,"6/18/2020","H","H",4,4,0,NA,"8",""
"1440","HM",2020,"560","",4,2,0.74,0.04,"6/18/2020","H","H",11,11,0,NA,"5",""
"1441","HM",2020,"561","",4,2,43,0.43,"6/18/2020","H","H",7,7,0,NA,"10",""
"1442","HM",2020,"562","",4,2,0.18,0.45,"6/18/2020","H","H",5,5,0,NA,"4",""
"1443","HM",2020,"563","",4,2,0.22,0.09,"6/18/2020","H","H",9,9,0,NA,"4",""
"1444","HM",2020,"564","",4,2,0.19,0.9,"6/18/2020","H","H",2,2,0,NA,"4",""
"1445","HM",2020,"565","",4,2,0.12,0.15,"6/18/2020","H","H",9,9,0,NA,"4",""
"1446","HM",2020,"566","",4,2,0.17,0.57,"6/18/2020","H","H",1,1,0,NA,"3",""
"1447","HM",2020,"567","",4,2,0.68,0.7,"6/18/2020","H","H",8,8,0,NA,"7",""
"1448","HM",2020,"568","",4,1,NA,NA,"6/18/2020","X","X",NA,NA,NA,NA,"","tag removed"
"1449","HM",2020,"569","",4,1,0.29,0.77,"6/18/2020","H","H",2,2,0,NA,"9",""
"1450","HM",2020,"570","",4,1,0.38,0.82,"6/18/2020","H","H",4,4,0,NA,"4",""
"1451","HM",2020,"571","",4,1,0.62,0.73,"6/18/2020","H","H",3,3,0,NA,"3",""
"1452","HM",2020,"572","",4,1,0.57,0.96,"6/18/2020","H","H",4,4,0,NA,"5",""
"1453","HM",2020,"574","",5,11,0.83,0.87,"6/18/2020","H","H",10,10,0,NA,"7",""
"1454","HM",2020,"575","",3,10,0.92,0.98,"6/18/2020","H","H",5,5,0,NA,"14",""
"1455","HM",2020,"576","",5,6,0.71,0.47,"6/18/2020","H","H",22,22,0,NA,"10",""
"1456","HM",2020,"577","",5,11,NA,NA,"6/18/2020","X","X",NA,NA,NA,NA,"","tag removed"
"1457","HM",2020,"578","",4,8,0.18,0.54,"6/18/2020","H","H",2,2,0,NA,"1",""
"1458","HM",2020,"579","",4,7,NA,NA,"6/18/2020","X","X",NA,NA,NA,NA,"","tag removed"
"1459","HM",2020,"580","",8,1,0.1,0.93,"6/18/2020","H","H",14,14,0,NA,"5",""
"1460","HM",2020,"581","",5,2,0.87,0.52,"6/18/2020","H","H",14,14,0,NA,"7",""
"1461","HM",2020,"582","",3,8,NA,NA,"6/18/2020","X","X",NA,NA,NA,NA,"","tag removed"
"1462","HM",2020,"583","",4,10,0.66,0.8,"6/18/2020","H","H",8,8,0,NA,"7",""
"1463","HM",2020,"584","",3,8,0.66,0.77,"6/18/2020","H","H",9,9,0,NA,"5",""
"1464","HM",2020,"585","",4,9,0.25,0.88,"6/18/2020","H","H",14,14,0,NA,"6",""
"1465","HM",2020,"586","",5,11,NA,NA,"6/18/2020","X","X",NA,NA,NA,NA,"","tag removed"
"1466","HM",2020,"587","",5,10,NA,NA,"6/18/2020","X","X",NA,NA,NA,NA,"","tag removed"
"1467","HM",2020,"588","",5,13,1,0.1,"6/18/2020","H","H",3,3,0,NA,"18",""
"1468","HM",2020,"589","",6,12,0.67,1,"6/18/2020","H","H",8,8,0,NA,"9",""
"1469","HM",2020,"590","",3,2,NA,NA,"6/18/2020","X","X",NA,NA,NA,NA,"",""
"1470","HM",2020,"601","",7,17,0.6,0.01,"7/21/2020","D","D",9,0,9,NA,"23","new D focal"
"1471","HM",2020,"604","",8,11,0.65,0.45,"7/21/2020","D","D",5,2,3,NA,"9.5","new D focal"
"1472","HM",2020,"696","",1,15,0.44,0.92,"7/21/2020","H","H",6,6,0,NA,"23.5","new H focal"
"1473","HM",2020,"697","",0,18,0.29,0.13,"7/21/2020","H","H",12,12,0,NA,"17.5","new H focal"
"1474","HM",2020,"698","",8,16,0.52,0.38,"7/21/2020","H","H",7,7,0,NA,"28.5","new H focal"
"1475","HM",2020,"699","",7,10,0.24,0.87,"7/21/2020","H","H",18,18,0,NA,"33.5","new H focal"
"1476","HM",2020,"700","",0,17,0.31,0.79,"7/21/2020","H","H",6,6,0,NA,"16.5",""
"1477","HM",2020,"901","",7,1,0.34,0.27,"6/18/2020","H","H",5,5,0,NA,"11",""
"1478","HM",2020,"902","",5,1,0.81,0.66,"6/18/2020","H","H",6,6,0,NA,"6.5",""
"1479","HM",2020,"903","",5,1,0.89,0.23,"6/18/2020","H","H",6,6,0,NA,"9.5",""
"1480","HM",2020,"904","",5,1,0.88,0.73,"6/18/2020","H","H",4,4,0,NA,"3",""
"1481","HM",2020,"905","",7,0,0.5,0.81,"6/18/2020","H","H",2,2,0,NA,"3",""
"1482","HM",2020,"906","",7,1,0.31,0.87,"6/18/2020","H","H",6,6,0,NA,"9",""
"1483","HM",2020,"907","",7,1,0.33,0.57,"6/18/2020","H","H",3,3,0,NA,"5.5",""
"1484","HM",2020,"915","",1,16,0.7,0.2,"6/25/2020","D","D",38,36,2,NA,"13","originally marked as X=2, but plant locations and epi survey indicate X=1"
"1485","HM",2020,"926","",8,6,0.05,0.32,"6/25/2020","D","D",22,21,1,NA,"7",""
"1486","HM",2020,"927","",8,11,0.6,0.25,"6/25/2020","D","D",13,11,2,NA,"11",""
"1487","HM",2020,"928","",5,17,0.8,0.7,"6/25/2020","D","D",2,2,0,NA,"17",""
"1488","HM",2020,"929","",8,5,0.11,0.49,"6/25/2020","H","H",19,19,0,NA,"8","new healthy focal plant"
"1489","HM",2020,"930","",6,17,0.05,0.75,"6/25/2020","H","H",22,22,0,NA,"17","new healthy focal plant"
"1490","HM",2020,"931","",1,17,0.95,0.3,"6/25/2020","H","H",20,20,0,NA,"20","new healthy focal plant"
"1491","HM",2020,"932","",9,12,0.29,0.24,"6/25/2020","H","H",12,12,0,NA,"19","new healthy focal plant"
"1492","HM",2020,"997","",8,17,0.51,0.82,"7/15/2020","H","H",23,23,0,NA,"29","new healthy focal plant"
"1493","HM",2020,"998","",7,16,0.96,0.9,"7/15/2020","D","D",24,22,2,NA,"29","new D, missing cords"
"1494","",NA,"","",NA,NA,NA,NA,"","","",NA,NA,NA,NA,"",""
"1495","",NA,"","",NA,NA,NA,NA,"","","",NA,NA,NA,NA,"",""
"1496","",NA,"","",NA,NA,NA,NA,"","","",NA,NA,NA,NA,"",""
"1497","",NA,"","",NA,NA,NA,NA,"","","",NA,NA,NA,NA,"",""
"1498","",NA,"","",NA,NA,NA,NA,"","","",NA,NA,NA,NA,"",""
"1499","",NA,"","",NA,NA,NA,NA,"","","",NA,NA,NA,NA,"",""
"1500","",NA,"","",NA,NA,NA,NA,"","","",NA,NA,NA,NA,"",""
"1501","",NA,"","",NA,NA,NA,NA,"","","",NA,NA,NA,NA,"",""
"1502","",NA,"","",NA,NA,NA,NA,"","","",NA,NA,NA,NA,"",""
"1503","",NA,"","",NA,NA,NA,NA,"","","",NA,NA,NA,NA,"",""
"1504","",NA,"","",NA,NA,NA,NA,"","","",NA,NA,NA,NA,"",""
"1505","",NA,"","",NA,NA,NA,NA,"","","",NA,NA,NA,NA,"",""
"1506","",NA,"","",NA,NA,NA,NA,"","","",NA,NA,NA,NA,"",""
"1507","",NA,"","",NA,NA,NA,NA,"","","",NA,NA,NA,NA,"",""
"1508","",NA,"","",NA,NA,NA,NA,"","","",NA,NA,NA,NA,"",""
"1509","",NA,"","",NA,NA,NA,NA,"","","",NA,NA,NA,NA,"",""
"1510","",NA,"","",NA,NA,NA,NA,"","","",NA,NA,NA,NA,"",""
"1511","",NA,"","",NA,NA,NA,NA,"","","",NA,NA,NA,NA,"",""
"1512","",NA,"","",NA,NA,NA,NA,"","","",NA,NA,NA,NA,"",""
"1513","",NA,"","",NA,NA,NA,NA,"","","",NA,NA,NA,NA,"",""
"1514","",NA,"","",NA,NA,NA,NA,"","","",NA,NA,NA,NA,"",""
"1515","",NA,"","",NA,NA,NA,NA,"","","",NA,NA,NA,NA,"",""
"1516","",NA,"","",NA,NA,NA,NA,"","","",NA,NA,NA,NA,"",""
"1517","",NA,"","",NA,NA,NA,NA,"","","",NA,NA,NA,NA,"",""
"1518","",NA,"","",NA,NA,NA,NA,"","","",NA,NA,NA,NA,"",""
"1519","",NA,"","",NA,NA,NA,NA,"","","",NA,NA,NA,NA,"",""
"1520","",NA,"","",NA,NA,NA,NA,"","","",NA,NA,NA,NA,"",""
"1521","",NA,"","",NA,NA,NA,NA,"","","",NA,NA,NA,NA,"",""
"1522","",NA,"","",NA,NA,NA,NA,"","","",NA,NA,NA,NA,"",""
"1523","",NA,"","",NA,NA,NA,NA,"","","",NA,NA,NA,NA,"",""
"1524","",NA,"","",NA,NA,NA,NA,"","","",NA,NA,NA,NA,"",""
"1525","",NA,"","",NA,NA,NA,NA,"","","",NA,NA,NA,NA,"",""
"1526","",NA,"","",NA,NA,NA,NA,"","","",NA,NA,NA,NA,"",""
"1527","",NA,"","",NA,NA,NA,NA,"","","",NA,NA,NA,NA,"",""
"1528","",NA,"","",NA,NA,NA,NA,"","","",NA,NA,NA,NA,"",""
"1529","",NA,"","",NA,NA,NA,NA,"","","",NA,NA,NA,NA,"",""
"1530","",NA,"","",NA,NA,NA,NA,"","","",NA,NA,NA,NA,"",""
"1531","",NA,"","",NA,NA,NA,NA,"","","",NA,NA,NA,NA,"",""
"1532","",NA,"","",NA,NA,NA,NA,"","","",NA,NA,NA,NA,"",""
"1533","",NA,"","",NA,NA,NA,NA,"","","",NA,NA,NA,NA,"",""
"1534","",NA,"","",NA,NA,NA,NA,"","","",NA,NA,NA,NA,"",""
"1535","",NA,"","",NA,NA,NA,NA,"","","",NA,NA,NA,NA,"",""
"1536","",NA,"","",NA,NA,NA,NA,"","","",NA,NA,NA,NA,"",""
"1537","",NA,"","",NA,NA,NA,NA,"","","",NA,NA,NA,NA,"",""
"1538","",NA,"","",NA,NA,NA,NA,"","","",NA,NA,NA,NA,"",""
"1539","",NA,"","",NA,NA,NA,NA,"","","",NA,NA,NA,NA,"",""
"1540","",NA,"","",NA,NA,NA,NA,"","","",NA,NA,NA,NA,"",""
"1541","",NA,"","",NA,NA,NA,NA,"","","",NA,NA,NA,NA,"",""
"1542","",NA,"","",NA,NA,NA,NA,"","","",NA,NA,NA,NA,"",""
"1543","",NA,"","",NA,NA,NA,NA,"","","",NA,NA,NA,NA,"",""
"1544","",NA,"","",NA,NA,NA,NA,"","","",NA,NA,NA,NA,"",""
"1545","",NA,"","",NA,NA,NA,NA,"","","",NA,NA,NA,NA,"",""
"1546","",NA,"","",NA,NA,NA,NA,"","","",NA,NA,NA,NA,"",""
"1547","",NA,"","",NA,NA,NA,NA,"","","",NA,NA,NA,NA,"",""
"1548","",NA,"","",NA,NA,NA,NA,"","","",NA,NA,NA,NA,"",""
"1549","",NA,"","",NA,NA,NA,NA,"","","",NA,NA,NA,NA,"",""
"1550","",NA,"","",NA,NA,NA,NA,"","","",NA,NA,NA,NA,"",""
"1551","",NA,"","",NA,NA,NA,NA,"","","",NA,NA,NA,NA,"",""
"1552","",NA,"","",NA,NA,NA,NA,"","","",NA,NA,NA,NA,"",""
"1553","",NA,"","",NA,NA,NA,NA,"","","",NA,NA,NA,NA,"",""
"1554","",NA,"","",NA,NA,NA,NA,"","","",NA,NA,NA,NA,"",""
"1555","",NA,"","",NA,NA,NA,NA,"","","",NA,NA,NA,NA,"",""
"1556","",NA,"","",NA,NA,NA,NA,"","","",NA,NA,NA,NA,"",""
"1557","",NA,"","",NA,NA,NA,NA,"","","",NA,NA,NA,NA,"",""
"1558","",NA,"","",NA,NA,NA,NA,"","","",NA,NA,NA,NA,"",""
"1559","",NA,"","",NA,NA,NA,NA,"","","",NA,NA,NA,NA,"",""
"1560","",NA,"","",NA,NA,NA,NA,"","","",NA,NA,NA,NA,"",""
"1561","",NA,"","",NA,NA,NA,NA,"","","",NA,NA,NA,NA,"",""
"1562","",NA,"","",NA,NA,NA,NA,"","","",NA,NA,NA,NA,"",""
"1563","",NA,"","",NA,NA,NA,NA,"","","",NA,NA,NA,NA,"",""
"1564","",NA,"","",NA,NA,NA,NA,"","","",NA,NA,NA,NA,"",""
"1565","",NA,"","",NA,NA,NA,NA,"","","",NA,NA,NA,NA,"",""
"1566","",NA,"","",NA,NA,NA,NA,"","","",NA,NA,NA,NA,"",""
"1567","",NA,"","",NA,NA,NA,NA,"","","",NA,NA,NA,NA,"",""
"1568","",NA,"","",NA,NA,NA,NA,"","","",NA,NA,NA,NA,"",""
"1569","",NA,"","",NA,NA,NA,NA,"","","",NA,NA,NA,NA,"",""
"1570","",NA,"","",NA,NA,NA,NA,"","","",NA,NA,NA,NA,"",""
"1571","",NA,"","",NA,NA,NA,NA,"","","",NA,NA,NA,NA,"",""
"1572","",NA,"","",NA,NA,NA,NA,"","","",NA,NA,NA,NA,"",""
"1573","",NA,"","",NA,NA,NA,NA,"","","",NA,NA,NA,NA,"",""
"1574","",NA,"","",NA,NA,NA,NA,"","","",NA,NA,NA,NA,"",""
"1575","",NA,"","",NA,NA,NA,NA,"","","",NA,NA,NA,NA,"",""
"1576","",NA,"","",NA,NA,NA,NA,"","","",NA,NA,NA,NA,"",""
"1577","",NA,"","",NA,NA,NA,NA,"","","",NA,NA,NA,NA,"",""
"1578","",NA,"","",NA,NA,NA,NA,"","","",NA,NA,NA,NA,"",""
