"Plot Title: Gothic Mountain"
"#","Date Time, GMT-06:00","Wetness, % (LGR S/N: 20871534, SEN S/N: 20851355)","Rain, mm (LGR S/N: 20871534, SEN S/N: 20864339)","Solar Radiation, W/m² (LGR S/N: 20871534, SEN S/N: 20870905)","Wind Speed, m/s (LGR S/N: 20871534, SEN S/N: 20871371)","Gust Speed, m/s (LGR S/N: 20871534, SEN S/N: 20871371)","Wind Direction, ø (LGR S/N: 20871534, SEN S/N: 20871371)","Water Content, m³/m³ (LGR S/N: 20871534, SEN S/N: 20871581)"
183,06/17/21 02:48:52 AM,0.00,0.00,0.6,0.33,1.00,325.7,0.2112
184,06/17/21 02:53:52 AM,0.00,0.00,0.6,0.33,1.00,325.7,0.2112
185,06/17/21 02:58:52 AM,0.00,0.00,0.6,0.67,1.34,324.3,0.2112
186,06/17/21 03:03:52 AM,0.00,0.00,0.6,0.33,1.00,324.3,0.2112
187,06/17/21 03:08:52 AM,0.00,0.00,0.6,0.33,1.00,324.3,0.2112
188,06/17/21 03:13:52 AM,0.00,0.00,0.6,0.33,1.00,324.3,0.2112
189,06/17/21 03:18:52 AM,0.00,0.00,0.6,0.67,1.00,324.3,0.2112
190,06/17/21 03:23:52 AM,0.00,0.00,0.6,0.33,1.00,322.9,0.2112
191,06/17/21 03:28:52 AM,0.00,0.00,0.6,0.67,1.34,322.9,0.2112
192,06/17/21 03:33:52 AM,0.00,0.00,0.6,0.33,1.00,324.3,0.2112
193,06/17/21 03:38:52 AM,0.00,0.00,0.6,0.67,1.00,324.3,0.2112
194,06/17/21 03:43:52 AM,0.00,0.00,0.6,0.67,1.00,324.3,0.2112
195,06/17/21 03:48:52 AM,0.00,0.00,0.6,0.33,1.00,324.3,0.2112
196,06/17/21 03:53:52 AM,0.00,0.00,0.6,0.00,0.00,324.3,0.2112
197,06/17/21 03:58:52 AM,0.00,0.00,0.6,0.00,0.33,324.3,0.2112
198,06/17/21 04:03:52 AM,0.00,0.00,0.6,0.00,0.00,324.3,0.2112
199,06/17/21 04:08:52 AM,0.00,0.00,0.6,0.67,1.00,324.3,0.2112
200,06/17/21 04:13:52 AM,0.00,0.00,0.6,0.67,1.00,324.3,0.2112
201,06/17/21 04:18:52 AM,0.00,0.00,0.6,0.00,0.33,324.3,0.2112
202,06/17/21 04:23:52 AM,0.00,0.00,0.6,0.67,1.34,324.3,0.2112
203,06/17/21 04:28:52 AM,0.00,0.00,0.6,0.00,0.67,325.7,0.2112
204,06/17/21 04:33:52 AM,0.00,0.00,0.6,0.67,1.00,325.7,0.2112
205,06/17/21 04:38:52 AM,0.00,0.00,0.6,0.33,0.67,325.7,0.2112
206,06/17/21 04:43:52 AM,0.00,0.00,0.6,0.67,1.00,325.7,0.2112
207,06/17/21 04:48:52 AM,0.00,0.00,0.6,0.67,1.00,325.7,0.2112
208,06/17/21 04:53:52 AM,0.00,0.00,0.6,0.33,1.00,325.7,0.2112
209,06/17/21 04:58:52 AM,0.00,0.00,0.6,0.67,1.00,325.7,0.2112
210,06/17/21 05:03:52 AM,0.00,0.00,0.6,0.33,1.34,325.7,0.2112
211,06/17/21 05:08:52 AM,0.00,0.00,0.6,0.67,1.00,324.3,0.2112
212,06/17/21 05:13:52 AM,0.00,0.00,0.6,0.00,0.00,324.3,0.2112
213,06/17/21 05:18:52 AM,0.00,0.00,0.6,0.00,0.67,324.3,0.2112
214,06/17/21 05:23:52 AM,0.00,0.00,0.6,0.00,0.33,324.3,0.2112
215,06/17/21 05:28:52 AM,0.00,0.00,0.6,0.00,0.00,324.3,0.2112
216,06/17/21 05:33:52 AM,0.00,0.00,0.6,0.00,0.67,324.3,0.2112
217,06/17/21 05:38:52 AM,0.00,0.00,0.6,0.00,0.33,324.3,0.2112
218,06/17/21 05:43:52 AM,0.00,0.00,0.6,0.00,0.00,324.3,0.2112
219,06/17/21 05:48:52 AM,0.00,0.00,1.9,0.33,1.00,324.3,0.2112
220,06/17/21 05:53:52 AM,0.00,0.00,3.1,0.33,1.00,324.3,0.2112
221,06/17/21 05:58:52 AM,0.00,0.00,5.6,0.33,1.00,324.3,0.2112
222,06/17/21 06:03:52 AM,0.00,0.00,9.4,0.00,0.00,324.3,0.2112
223,06/17/21 06:08:52 AM,0.00,0.00,11.9,0.00,0.00,324.3,0.2112
224,06/17/21 06:13:52 AM,0.00,0.00,13.1,0.00,0.00,324.3,0.2112
225,06/17/21 06:18:52 AM,0.00,0.00,14.4,0.33,0.67,324.3,0.2112
226,06/17/21 06:23:52 AM,0.00,0.00,15.6,0.33,1.00,324.3,0.2112
227,06/17/21 06:28:52 AM,0.00,0.00,18.1,0.67,1.00,324.3,0.2112
228,06/17/21 06:33:52 AM,0.00,0.00,21.9,0.67,1.00,324.3,0.2112
229,06/17/21 06:38:52 AM,0.00,0.00,25.6,0.33,0.67,324.3,0.2112
230,06/17/21 06:43:52 AM,0.00,0.00,28.1,0.33,0.67,324.3,0.2112
231,06/17/21 06:48:52 AM,0.00,0.00,30.6,0.33,0.67,324.3,0.2112
232,06/17/21 06:53:52 AM,0.00,0.00,31.9,0.33,0.67,324.3,0.2112
233,06/17/21 06:58:52 AM,0.00,0.00,33.1,0.33,0.67,324.3,0.2109
234,06/17/21 07:03:52 AM,0.00,0.00,36.9,0.00,0.67,324.3,0.2112
235,06/17/21 07:08:52 AM,0.00,0.00,39.4,0.00,0.33,324.3,0.2112
236,06/17/21 07:13:52 AM,0.00,0.00,49.4,0.33,0.67,324.3,0.2109
237,06/17/21 07:18:52 AM,0.00,0.00,149.4,0.00,0.33,324.3,0.2112
238,06/17/21 07:23:52 AM,0.00,0.00,211.9,0.00,0.00,324.3,0.2112
239,06/17/21 07:28:52 AM,0.00,0.00,228.1,0.00,0.33,324.3,0.2112
240,06/17/21 07:33:52 AM,0.00,0.00,245.6,0.00,0.00,324.3,0.2112
241,06/17/21 07:38:52 AM,0.00,0.00,263.1,0.00,0.00,324.3,0.2112
242,06/17/21 07:43:52 AM,0.00,0.00,280.6,0.00,0.67,355.2,0.2112
243,06/17/21 07:48:52 AM,0.00,0.00,298.1,0.00,0.33,23.9,0.2112
244,06/17/21 07:53:52 AM,0.00,0.00,318.1,0.00,0.67,94.1,0.2112
245,06/17/21 07:58:52 AM,0.00,0.00,334.4,0.00,0.67,167.1,0.2112
246,06/17/21 08:03:52 AM,0.00,0.00,351.9,0.00,0.33,176.9,0.2117
247,06/17/21 08:08:52 AM,0.00,0.00,370.6,0.00,0.33,176.9,0.2112
248,06/17/21 08:13:52 AM,0.00,0.00,389.4,0.33,1.00,155.8,0.2112
249,06/17/21 08:18:52 AM,0.00,0.00,408.1,0.33,0.67,139.0,0.2112
250,06/17/21 08:23:52 AM,0.00,0.00,426.9,0.33,1.00,122.1,0.2112
251,06/17/21 08:28:52 AM,0.00,0.00,443.1,0.33,1.34,143.2,0.2112
252,06/17/21 08:33:52 AM,0.00,0.00,460.6,0.33,1.00,150.2,0.2112
253,06/17/21 08:38:52 AM,0.00,0.00,478.1,0.33,1.00,140.4,0.2112
254,06/17/21 08:43:52 AM,0.00,0.00,495.6,0.33,1.00,137.6,0.2112
255,06/17/21 08:48:52 AM,0.00,0.00,513.1,0.33,1.34,168.5,0.2112
256,06/17/21 08:53:52 AM,0.00,0.00,530.6,0.33,1.00,136.2,0.2112
257,06/17/21 08:58:52 AM,0.00,0.00,546.9,0.33,1.00,95.5,0.2112
258,06/17/21 09:03:52 AM,0.00,0.00,563.1,0.33,1.67,129.2,0.2112
259,06/17/21 09:08:52 AM,0.00,0.00,579.4,0.33,1.34,132.0,0.2112
260,06/17/21 09:13:52 AM,0.00,0.00,596.9,0.33,1.34,150.2,0.2112
261,06/17/21 09:18:52 AM,0.00,0.00,614.4,0.67,1.67,151.6,0.2112
262,06/17/21 09:23:52 AM,0.00,0.00,629.4,0.33,1.34,140.4,0.2112
263,06/17/21 09:28:52 AM,0.00,0.00,644.4,0.67,1.00,146.0,0.2112
264,06/17/21 09:33:52 AM,0.00,0.00,660.6,0.67,2.00,130.6,0.2112
265,06/17/21 09:38:52 AM,0.00,0.00,675.6,0.67,2.00,132.0,0.2112
266,06/17/21 09:43:52 AM,0.00,0.00,690.6,0.67,1.67,141.8,0.2112
267,06/17/21 09:48:52 AM,0.00,0.00,706.9,0.67,1.34,134.8,0.2109
268,06/17/21 09:53:52 AM,0.00,0.00,720.6,0.67,1.00,141.8,0.2112
269,06/17/21 09:58:52 AM,0.00,0.00,736.9,0.67,1.67,126.4,0.2109
270,06/17/21 10:03:52 AM,0.00,0.00,749.4,0.67,1.67,105.3,0.2112
271,06/17/21 10:08:52 AM,0.00,0.00,763.1,0.67,2.00,147.4,0.2109
272,06/17/21 10:13:52 AM,0.00,0.00,778.1,0.67,1.34,122.1,0.2109
273,06/17/21 10:18:52 AM,0.00,0.00,791.9,0.67,1.67,132.0,0.2109
